company_name,booth,description,email,mobile_primary,domain,full_address,city,linkedin_url
ASAN MEDICAL CENTER,10 / 10-42,.,russian@amc.seoul.kr,+82-2-3010-5001,,,Seoul,
ASIAN OVERLAND SERVICES (AOS) TOURS & TRAVEL,10 / 10-31,"Founded in 1976, AOS is a proudly Malaysian-owned Destination Management Company (DMC) with deep local roots and decades of experience. Specializing in Malaysia and Borneo, we combine local insight and expertise to create meaningful travel experiences. From FITs and small exclusive groups to large-scale tours, AOS is known for crafting creative itineraries beyond the ordinary. We connect travelers with local communities through authentic experiences that enrich each journey. Our experienced team provides exceptional service with 24/7 support. With our own fleet, licensed drivers, and professional guides, we ensure seamless travel. Partners can also access our B2B platform at www.aosconnect.com . AOS is committed to responsible tourism and is a certified Travelife Partner, working towards full certification.",aos@asianoverland.com.my,+60328571957,http://asianoverland.com.my,,SELANGOR,
ASTERIA MUINE,11 / 11-55,"Welcome to Asteria Mui Ne Resort, an enchanting coast of Vietnam, where dreams intertwine the sea for a truly holistic vacation. Enjoy the refined ambiance of 343 rooms & suites, each offering stunning views of turquoise waters. Delight in beachfront amenities and tailored activities that unfold throughout the day at 200m stretch of white sand beach, and evening at the Arena stage. Unwind by the exquisite pool, where the colors of the sky and sea merge in a harmonious symphony. Savor coastal flavors at our dining venues, paired with delectable cocktails. Experience ultimate relaxation at Stellar Spa, inspired by the sea. Escape to our Asteria Mui Ne Viet Nam to embrace adventure and nature’s beauty with luxurious comfort. Our dedicated team is here to curate personalized experiences for joyful moments!",info@asteriamuineresort.com,(+84) 252 382 2222,https://asteriamuineresort.com,,"Mui Ne Ward, Lam Dong province",
AZERBAIJAN AIRLINES,10 / 10-37,AZAL,k.gadimzade@azal.az,+994555738592,,,Bak?,
AZERBAIJAN TOURISM BOARD,10 / 10-37,OTHER,office@tourismboard.az,+994125058704,https://tourismboard.az,,Baku,
AZERTOUR,10 / 10-37,Travel agencies,rafngroup@gmail.com,+994512556364,http://azertour.ru,,Baku,
AZUKI TOURS,10 / 10-31,"Azuki Tours is a premier specialist agency crafting high-end, bespoke journeys across Southeast Asia. Under our motto, ""Personalized Malaysia and Borneo Holidays,"" we cater to affluent travelers seeking cultural depth, comfort, and highly personalized experiences. With over a decade of expertise, our team excels in creating seamless, tailor-made itineraries that showcase Malaysia’s ""Pristine Nature"" and rich heritage. From the ancient rainforests of Borneo to the luxury resorts of Langkawi, we provide private transportation and expert storytelling to ensure a sophisticated, immersive encounter with our beautiful land. We specialize in bridge-building between cultures, offering expert guidance in multiple languages to ensure a flawless, stress-free travel experience. At Azuki Tours, we don't just book trips, we curate the moments that become lifelong memories. We invite you to partner with us at the Central Asia Roadshow 2026 to redefine luxury travel in Malaysia.",info@azukitours.com,+60166016116,https://azukitours.com,,Petaling Jaya,
BAC EDUCATION GROUP,10 / 10-31,"BAC Education Group is an award-winning educational network in Malaysia dedicated to ""Transforming Lives Through Education."" Originally renowned for its top-tier law and business programs at Brickfields Asia College (BAC), it has expanded into a comprehensive ecosystem of specialized institutions: • BAC: Law & Business • UNIMY: IT & Future Tech • Veritas University College (VUC): Diverse Undergraduate & Postgraduate degrees • IACT College: Media, Creative Arts & Communications • Reliance College: Hospitality, Tourism & Culinary Arts Offering everything from Pre-University to Postgraduate degrees, BAC stands out for its ""Learn Different"" holistic philosophy. By blending traditional academics with real-world skills and integrating global digital platforms like Coursera and LinkedIn Learning, BAC ensures its graduates are highly competent and future-ready.",bakhrullo.r@bac.edu.my,+60 11-6939 4484,http://bac.edu.my,,Petaling Jaya,
BAKU MARRIOTT BOULEVARD HOTEL,10 / 10-37,"Baku Marriott Hotel Boulevard is a modern five-star hotel located along the Caspian Sea promenade in Baku. With 813 rooms, it is the largest hotel in the entire Caucasus region. The hotel offers elegant accommodations, diverse dining options, a spa and wellness center, and extensive meeting facilities, making it ideal for both business and leisure travelers.",murad.ahmadov@absheronhotelgroup.com,+994123100010,https://marriott.com,,Baku,
BELAVIA - BELARUSIAN AIRLINES,11 / 11-65,"Belavia is the leader in passenger air transportation in the Republic of Belarus. The company's operations are built on the principle of creating a positive image, which is shaped by safety, regularity and punctuality of flights, as well as by improving the quality of passenger service. The airline's main focus is on providing its customers with the opportunity to fly on direct flights or seamlessly continue their journey to any destination in the world, striving to accommodate all passenger wishes.",info@belavia.by,(+375 17) 220-25-55,http://belavia.by,,Minsk,
BRIGHT EYE CLINIC,10 / 10-42,"Bright Eye Clinic Gangnam is a premium ophthalmology center located in Seoul, offering comprehensive eye examinations and advanced vision correction procedures for patients of all ages. We are the only KAHF-certified ophthalmology clinic in Seoul and are officially recognized by the Korean government as an Excellent Medical Institution for Attracting Foreign Patients. With over 750,000 vision correction procedures and 150,000+ SMILE surgeries, we specialize in SMILE Pro, SMILE, LASIK, LASEK, ICL, presbyopia, and cataract surgery, as well as Dream Lens and dry eye treatment. We operate 12 specialized surgical suites built to international standards, welcoming thousands of patients from around the world each year with a focus on safety, precision, and personalized care.",business@brightlife.co.kr,+82 10 4501 3994,http://rus.brighteyesclinic.com,,Seoul,
BUSAN ADVENTIST HOSPITAL,10 / 10-42,"Busan Adventist Hospital is a modern general hospital with a 75-year history and 273 beds, providing high-quality medical services based on international standards and regional expertise. It follows a patient-centered approach, combining clinical excellence with compassionate care. As part of a global network of over 180 medical institutions, the hospital actively supports international collaboration and patient care. Its Cardiovascular and Neurovascular Intervention Center offers advanced diagnosis and treatment for complex conditions. KAHF accreditation confirms its high standards of quality and patient safety. The International Healthcare Center provides comprehensive support throughout all stages of treatment, with multilingual services in Russian, English, and Japanese. A dedicated team ensures personalized care, seamless communication, and a comfortable experience for international patients.",sybhid@naver.com,+821085543675,,,PUSAN,
CAIRO MARRIOTT HOTEL,10 / 10-32,"The hotel has 1,064 rooms including 134 Executive rooms, 816 Deluxe Rooms, 5 Presidential Suites, 3 Ambassadors Suites, 2 Royal Suites, 102 Diplomatic Suites and 2 Executive Suites. The meeting and banqueting areas of the Cairo Marriott Hotel are superbly appointed with professional banqueting staff to help you plan any event from a small meeting to a large banquet. Nineteen multi-purpose conference rooms, featuring the 8,000 square feet Aida Ballroom, catering meetings from 10 to 1000 people, with simultaneous translation facilities. The Cairo Marriott has 13 food and beverage outlets. The health club is open 24/7 providing in-house guests the most modern cardiovascular equipment and free weights. Personalized training sessions are offered upon request. Saray Spa consist of 13 treatment rooms, tranquil indoor relaxation areas, showers, steam room, sauna and Jacuzzi. Saray Spa Cairo offers a variety of massage therapies, Hammams, signature rituals, body treatments and facial treatments",inas.fouad@marriott.com,0020227283000,http://cairomarriotthotel.com,,Cairo,
CHA FERTILITY CENTER,10 / 10-42,"The CHA Fertility Center Seoul Station is equipped with the most advanced medical technologies, including a state-of-the-art embryo culture and cryopreservation system. Thanks to its highly experienced medical staffs, the center performs the largest number of in vitro fertilization (IVF) procedures in the country and maintains one of the highest pregnancy success rates in Korea. Over 9,000 IVF procedures are performed here annually—the highest number in Korea. * High pregnancy success rates * A team of highly qualified professors and specialists experienced in treating severe and complex infertility cases. * Comprehensive treatment system across the gynecology, urology, and endocrinology departments. * The largest biobank in Korea, ensuring safe, long-term storage of embryos, oocytes, and sperm using advanced cryopreservation technologies.",tenlarissa@hanmail.net,+821042670890,,,Seoul,
COSTABELLA,11 / 11-56,"COSTABELLA RESORT NHA TRANG is a premier beachfront destination nestled in the vibrant coastal area of Khanh Hoa Province, Vietnam. Located just 10 km from city center, 25 km from Cam Ranh International Airport, and about 450 km from Ho Chi Minh City. Bordered by lush green mountains to the west and the East Sea to the east, this resort offers the perfect harmony between nature and luxury. COSTABELLA RESORT NHA TRANG beckons with its pristine white-sand Nhu Tien beaches, upscale accommodations, exciting seaside activities, and the peaceful charm of tropical surroundings — an ideal escape for relaxation, adventure, and unforgettable memories.",info@costabellaresortnhatrang.com,+84 2583 545 888,https://costabellaresortnhatrang.com,,Nha Trang,
CYPRUS DEPUTY MINISTRY OF TOURISM,10 / 10-19,"Cyprus Deputy Ministry of Tourism, the government body that focuses on the sustainable development of tourism in Cyprus, and its systematic, targeted promotion as a tourist destination. The Deputy Ministry of Tourism is responsible for the development and implementation of the National Tourism Strategy of Cyprus. It ensures the implementation of tourism legislation, maintains lists of licensed tourism businesses, and supervises the tourism sector, in order to maintain high standards of service. It promotes tourism awareness, education and training, prepares studies and analyzes tourism-related data, aiming at the continuous improvement and modernization of the services provided. The goal of the DMT is to further develop, enrich and upgrade the tourism product of Cyprus, as well as highlight the variety of local experiences and the balanced distribution of tourism benefits in all areas of the island, always with the cooperation of all involved bodies and stakeholders.",cytour@visitcyprus.com,+357 22 691 100,https://visitcyprus.com,,Nicosia,
DALIAN SUNGOOD TCM HOSPITAL,10 / 10-26,"Dalian Sun-Good TCM Hospital is located in the commercial center of Dalian and was established in 2003 as an international TCM hospital. Recognized as one of the first TCM service export bases by China’s Ministry of Commerce and the National Administration of Traditional Chinese Medicine, the hospital is also designated as a rehabilitation base by the Chinese Anti-Cancer Association and serves as a partner in the TCM tour of the World Economic Forum’s Summer Davos. Sun-Good TCM Hospital boasts a team of over sixty TCM specialists, covering fields such as TCM internal medicine (including digestive, respiratory, rheumatology, endocrinology, urology, and neurology specialties), TCM proctology, TCM orthopedics, gynecology, dermatology, pediatrics, cosmetic TCM, and rehabilitation medicine. It is especially known for its expertise in treating conditions like autoimmune diseases, chronic pain, insomnia, cancer rehabilitation, skin conditions, and ulcerative colitis.",ru@sun-good.group,+8613795143626,https://sun-good.ru,,DALIAN,
DEEVANA PLAZA PHUKET PATONG,10 / 10-30,Deevana Plaza Phuket Patong Hotel,sales.clusterphuket@deevanahotels.com,66898915529,http://deevanahotels.com,,Phuket,
DEPARTMENT OF PHYSICAL CULTURE AND SPORTS OF PAVLODAR REGION,10 / 10-06,"Department of Physical Culture and Sports of Pavlodar Region is a government body responsible for implementing policy in the fields of sports, physical activity, and tourism in the region. Its main areas of activity include the development of mass and youth sports, support for professional athletes, organization and conduct of sports events, development of sports infrastructure, as well as the development of the tourism sector and promotion of a healthy lifestyle among the population",Turizmpvl@mail.ru,87782884137,http://visit_pavlodar.obl,,Pavlodar,
DEPARTMENT OF TOURISM AND RESORTS OF AJARA AUTONOMOUS REPUBLIC,10 / 10-40,"The Department of Tourism and Resorts of Ajara Autonomous Republic is a governmental organization supporting tourism development in Ajara region. It ensures the popularization of the region as a tourist destination on a national and international levels, identification, diversification and development of tourist products and improvement of the service level in the region. THE DEPARTMENT CARRIES OUT ITS MISSION BY: ? Establishing close cooperation with private, civil and public organizations, self governing units and international organizations ? Using innovative methods for tourism management ? Raising awareness of local population and all stakeholders ? Periodically collecting and analyzing the information and data connected with tourism ? Working out recommendations and proposals important for tourism development Non commercial legal entity Tourism Product Development Agency functions under the Department of tourism and resorts of Ajara A. R.",info@gobatumi.com,0422 27 74 38,,,Batumi,
"DEPARTMENT OF TOURISM, GOVERNMENT OF GOA",10 / 10-35,"The Department of Tourism, Government of Goa is the principal government body responsible for the planning, development, promotion, and regulation of tourism in the state of Goa. The Department plays a key role in positioning Goa as one of India’s leading tourism destinations by promoting its rich natural beauty, heritage, culture, and hospitality. The Department formulates tourism policies, implements development projects, and undertakes promotional activities both within India and internationally. It works closely with stakeholders such as tourism industry partners, local communities, and other government agencies to ensure sustainable and responsible tourism growth. Major initiatives include the promotion of beach tourism, heritage and cultural tourism, eco-tourism, hinterland tourism, adventure tourism, spiritual tourism, and MICE (Meetings, Incentives, Conferences, and Exhibitions) tourism. In addition, the Department supports the organization of major cultural festivals and event",deptgoatourism@gmail.com,+91 832 2494206 / +91 832 2494200,"http://goatourism.gov.in , goa-tourism.com",,Panaji-Goa,
DM DERMATOLOGY,10 / 10-42,"Led by a board-certified dermatologist with over 20 years of expertise, DM Dermatology offers premier customized treatments. Our chief dermatologist personally develops tailored plans using 20+ state-of-the-art medical devices to ensure optimal results and high patient satisfaction. Located just a one-minute walk from Apgujeong Station in Gangnam, we provide exceptional accessibility for both local and global patients. Even during the pandemic, we maintained unwavering trust through dedicated in-person care. As a KAHF-certified clinic (Korea Accreditation for Hospitals serving Foreign Patients), our international department provides professional multilingual services, committing to the highest standards of specialized dermatologic care through continuous medical innovation.",themderma@naver.com,+82-02-3445-0803,https://dmdermatology.com,,Gangnam-gu,
DMO MAMAIA CONSTANTA - BLACK SEA COAST,10 / 10-21,,omd.mamaia.constanta@gmail.com,0722150767,https://omdmamaiaconstanta.ro,,Constanta,
DMO ROMANIAN RIVIERA,10 / 10-21,Destination Management Organisation for the Romanian Black Sea Riviera,omd.judetul.constanta@gmail.com,0722150767,https://rivieraromaneasca.ro,,Constanta,
DONGGUK UNIVERSITY MEDICAL CENTER,10 / 10-41,"Dongguk University Ilsan Hospital's medical staff is dedicated to being close to their patients, understanding not just their health but also their emotional well-being, and doing the best to help them recover a healthy life. There are skilled medical staff who accumulate abundant clinical experience. They provide treatment for high-level diseases, successful surgery, and patient-centered customized treatment. By doing so, they are producing high-quality treatment results. Additionally, they are actively conducting research activities such as winning academic awards, selecting excellent papers, and making a presentation for research results at symposiums and academic conferences organized by diverse institutions at home and abroad. Through this, they are establishing the foundation for developing new treatments and clinical applications.",ihc@dumc.or.kr,+82319617027,,,Goyang,
DONGGUK UNIVERSITY MEDICAL CENTER,10 / 10-41,"Dongguk University Ilsan Hospital's medical staff is dedicated to being close to their patients, understanding not just their health but also their emotional well-being, and doing the best to help them recover a healthy life. There are skilled medical staff who accumulate abundant clinical experience. They provide treatment for high-level diseases, successful surgery, and patient-centered customized treatment. By doing so, they are producing high-quality treatment results. Additionally, they are actively conducting research activities such as winning academic awards, selecting excellent papers, and making a presentation for research results at symposiums and academic conferences organized by diverse institutions at home and abroad. Through this, they are establishing the foundation for developing new treatments and clinical applications.",ihc@dumc.or.kr,+82319617027,,,"Goyang, Korea",
EDUCATION MALAYSIA GLOBAL SERVICES,10 / 10-31,,,,,,,
EGYPTIAN TOURISM AUTHORITY,10 / 10-32,"The Egyptian Tourism Authority (ETA) is a government-affiliated body in Egypt focused on promoting tourism both internationally and within Egypt. It was established in 1981 by presidential decree as a regulatory and promotional authority under the umbrella of the Ministry of Tourism and Antiquities. Key roles and goals of the ETA: - Promote Egypt’s cultural heritage, historical sites, natural landscapes, and diverse tourist attractions to global audiences. - Support the development of marketing strategies and tourism campaigns. - Help remove obstacles to sector growth and encourage tourism. - Promote domestic tourism and raise awareness of Egypt’s cultural identity among Egyptians. - Organize and sponsor tourism, cultural, sporting, and entertainment events at archaeological sites and attractions.",int.tourism@mota.gov.eg,+2 0220546112,,,cairo,
EMBASSY ALLIANCE TRAVEL DMC,10 / 10-31,DMC in Malaysia. Unique Tours & Excursions. Kids' Camps & Study Abroad Programs. MICE & Business Travel,web@embassyalliance.com,+ 60 (0)3-22874722,https://embassyalliance.com,,Kuala Lumpur,
EMBASSY OF MALAYSIA,10 / 10-31,,,+7-7172-790690,,,Astana,
ERA TRAVEL,10 / 10-37,"**Era Travel: Company Overview** **Era Travel** is a travel agency dedicated to providing a wide range of services for leisure and business travelers. The company focuses on delivering comfortable, high-quality, and memorable travel experiences for its clients. **Core Services:** * **Tour Packages:** Offering curated vacation packages to popular global destinations (such as Turkey, the UAE, Europe, and Asia). * **Flight Bookings:** Searching for and securing the most cost-effective and convenient flights worldwide. * **Visa Support:** Providing expert guidance and assistance with the document preparation process for various visas. * **Hotel Reservations:** Access to a broad selection of accommodations, ranging from budget-friendly stays to luxury five-star resorts. * **Tailor-Made Trips:** Designing personalized itineraries customized to the specific preferences and needs of the traveler.",sales@eratravel.az,+994 50 525 65 45,https://eratravel.net,,Baku,
EXPERIENCE ABU DHABI,10 / 10-34,"The Department of Culture and Tourism - Abu Dhabi drives the sustainable growth of Abu Dhabi’s culture and tourism sectors, fuels economic progress and helps achieve the UAE capital’s wider global ambitions.",,+971 2 444 0444,https://visitabudhabi.ae,,Abu Dhabi,
EYEREUM EYE CLINIC,10 / 10-42,"2018 Established Triple Centration technique in SMILE 3 SCI publications (IOVS, JRS, JRS) +ASCRS Best Paper Award +Patent acquisition 2019 KSCRS SMILE Academic Award ?Marquis Who’s Who in the World -Lifetime Achievement Award 2020 SMILE ‘Vector Planning’ proven to reduce residual astigmatism 2021 Developed Biomechanical Index for diagnosing post-refractive ectasia 2022 AI-based ectasia diagnostic algorithm (TBIv2) PresbyMAX presbyopia correction outcomes(SCI publication) 2023 First surgeon in Korea to perform SMILE Pro Selected ophthalmology provider for ‘Korea–Asia Pacific Islands Summit’ for visiting heads of state 2024 ASCRS Best Paper – Clinical outcomes and visual quality of SMILE Pro European CSCRS Award for Plasma SMILE 10-year long-term outcomes of ICL(SCI publication) 2025 ASCRS Best Paper – SMILE pro Laser spacing Plasma SMILE visual quality study (SCI publication) SMILE Laser spacing study (SCI publication) KSCRS ICL Scientific Paper Award",ckr@eyereum.com,82 10 9048 1245,,,Seoul,
FACEON,10 / 10-41,"FaceOn, developed by Linkiss Inc., is a digital healthcare and medical tourism platform connecting international patients with leading Korean hospitals and clinics. The platform provides AI-assisted medical consultations, multilingual patient coordination, and access to dermatology, aesthetic medicine, and plastic surgery services in Korea. FaceOn aims to simplify cross-border medical travel and deliver safe, transparent, and high-quality healthcare experiences for global patients.",kyuri@faceonkorea.com,+821033438297,,,Seoul,
FTA EXCLUSIVE,11 / 11-70,,,,,,,
FUN & SUN HOLIDAYS SDN. BHD,10 / 10-31,"Established in 2001 in the heart of Malaysia, Kuala Lumpur, Fun & Sun Holidays Sdn. Bhd. has grown to be a trusted name in the travel industry. As a reliable Travel Agency and Tour Operator in Malaysia, we specialize in delivering unforgettable experiences to travelers from across the globe. We are proud to be the leading Destination Management Company (DMC) in Malaysia, particularly catering to guests from Russia, Eastern Europe, and CIS countries. Our strong partnerships with Tourism Malaysia allow us to play a key role in attracting international visitors, while also offering valuable support to travel agents. At Fun & Sun Holidays, we prioritize convenience and efficiency. Our intuitive B2B online system ensures seamless booking for travel professionals, simplifying the process of arranging tailor-made journeys.",booking@fnsholidays.com,+60 32 141 22 20,http://funandsunholidays.com,,Куала Лумпур,
FUN&SUN,11 / 11-73,"FUN&SUN Kazakhstan is one of the leading travel companies in Kazakhstan and Central Asia. The company operates as a full-scale tour operator, cooperating with 5,000+ travel agencies, and includes: An Incoming Department, actively developing domestic and inbound tourism MICE & Group Department A growing franchise retail network Own DMC companies in Vietnam, Thailand, Egypt, Turkey, UAE, and the Maldives A dedicated Halal travel concept, tailored to the needs of Muslim travelers FUN&SUN offers both beach and экскурсионный (excursion & cultural) holidays across multiple international destinations. In 2016, the company became a member of the Kazakhstan Tourist Guarantee Fund Association “Turistik Kamkor”, ensuring financial protection and safeguarding the rights of outbound tourists.",olga.chagay@fstravel.kz,+77020663322,,,Алматы,
G,11 / 11-74,,,+90462 280 17 00,,,TRABZON,
GANGNAM GRAND EYE CLINIC,10 / 10-42,"Leading the Future of Vision Correction in South Korea — Gangnam Grand Eye Clinic Gangnam Grand Eye Clinic is a premium ophthalmology clinic located in Seoul, South Korea, trusted by patients from around the world for its world-class medical services. Our Core Expertise: 1) Next-Generation Vision Correction (Target Vision: 2.0) Using cutting-edge technologies such as SMILE, LASIK, and LASEK, combined with fully personalized treatment plans, we strive to achieve the highest level of visual outcomes — target vision 2.0. Our mission is to provide freedom from glasses with the highest standards of safety and precision. 2) One-Step Solution for Presbyopia and Cataracts We specialize in advanced multifocal intraocular lens (IOL) implantation. This innovative procedure simultaneously treats cataracts and age-related vision decline, restoring clear vision at all distances — near, intermediate, and far in a single treatment.",mohichehrabahromova@gmail.com,+82-10-6499-1074,https://grandeye.kr,,Seoul,
GANGNAM JS HOSPITAL,10 / 10-42,"An Internationally Recognized Leader in Stem Cell Treatment for Knee Degenerative Arthritis Gangnam JS Hospital is a specialized hospital for knee cartilage regeneration surgery using umbilical cord blood stem cells. Since performing stem cell knee surgery on Guus Hiddink, the former head coach of the Korean National Soccer Team, the hospital has successfully conducted over 3,000 knee stem cell surgeries over the past 10 years. While artificial joint replacement has been the primary treatment for degenerative arthritis worldwide, we provide medical services to completely cure it through stem cell surgery and corrective osteotomy for bowed legs. Also, we manage post-operative care with medical specialists and therapists. Thanks to our exceptional medical services, we have successfully treated numerous international patients, including royalty and prominent figures from GCC, CIS, and European countries.",gnjs.int@gmail.com,+82-10-8977-8634,https://gnjshospital.com,,SEOUL,
GANGNAM SEVERANCE HOSPITAL,10 / 10-42,"Established in 1983 as part of the Yonsei University Health System, Gangnam Severance Hospital stands proudly in the heart of Gangnam, Seoul. Throughout its history, the hospital has been at the forefront of local medical advancements and has evolved into a distinguished healthcare institution with a global reputation. The hospital comprises four specialized facilities, including the Cancer Hospital, Spine Hospital, Heart Brain Vascular Hospital, and Dental Hospital, along with 47 departments. Notably, Gangnam Severance Hospital is dedicated to providing efficient and targeted healthcare through its exclusive """"Fast-track program for foreign patients."""" This comprehensive program seamlessly integrates health screening, outpatient care, and hospitalized treatment and surgery, ensuring expedited and precise medical services.",gnseverance2@yuhs.ac,+82-(2)-2019-3693,https://gs.severance.healthcare,,Seoul,
GLORY MEDICAL AND TOUR,10 / 10-42,"Glory Medical and Tour is an international medical tourism company specializing in the organization of medical examinations, treatment, and rehabilitation for foreign patients in South Korea. The company provides a full range of services, including selection of leading hospitals and doctors, patient coordination at all stages of treatment, medical interpretation, and arrangement of travel, accommodation, and transportation. Key areas include comprehensive health check-ups, oncology, cardiology, orthopedics, plastic surgery, and traditional Korean medicine. Glory Medical and Tour cooperates with top medical centers and ensures a personalized approach to each patient.",glorymedtour@gmail.com,+821075981974,,,ANSAN,
GOLDEN TOUR KOREA DMC,10 / 10-42,"Welcome to GTK DMC Since its inception in 2013, Golden Tour Korea DMC has been dedicated to delivering travel services worldwide, specializing in tailored high-quality travel experiences and a diverse array of Korean travel offerings. Furthermore, our involvement extends to organizing corporate incentive tours, meetings, government forum events, business excursions, family vacations, educational programs, and medical tourism initiatives in Europe. The GTK DMC crafts travel packages with the aim of enhancing customer satisfaction by collaborating with experienced tour operators to cater to travelers' specific requirements while fostering partnerships with numerous international associates. Leveraging extensive expertise and proficiency in the travel sector, we are committed to creating unforgettable journeys and weaving memorable chapters into the life stories of our clients alongside our team of GTK DMC designers.",marina@gtkdmc.com,+82-2-374-2380,,,Seoul,
GYEONGGI INTERNATIONAL MEDICAL ASSOCIATION,10 / 10-41,"Since its establishment in 2009, GIMA has been promoting the excellent medical services of South Korea and Gyeonggi Province to the world for 17 years, while leading international medical exchanges and achieving growth. Throughout this process, it has firmly maintained its status as a pioneer and leader in South Korea’s international medical business. Until now, GIMA has supported international exchanges through overseas medical technology exchanges, training for medical personnel, and charitable medical activities in collaboration with Gyeonggi Province. Furthermore, it has taken the initiative in developing new markets and attracting foreign patients, striving to enhance the status of ‘K-Healthcare’ in the world.",gima123@e-gima.org,031-222-4782~3,,,"5F, 445 Gyeongsu-daero, Paldal-gu, Suwon-si, Gyeonggi-do, Korea",
