company_name,booth,description,email,mobile_primary,domain,full_address,city,linkedin_url
c-rex.net LLC,2D33,"Die Webservices c-rex.net DTS und IDS bereiten Ihre technischen Informationen formatunabhängig und automatisiert auf und stellen diese jeder Zielgruppe bedarfsgerecht zur Verfügung. Integrieren Sie Ihre technischen Informationen mit c-rex.net auf einfachste Weise in Ihre bestehenden Anwendungen, Portale und Services. c-rex.net unterstützt iiRDS vollumfänglich. Erreichen Sie mit c-rex.net GmbH das nächste Level im Zeitalter „Information 4.0“.",andrea.wiedenmaier@c-rex.net,+49 1512 2966 957,https://c-rex.net,"4347 SW 18th Pl, 33914 Cape Coral (United States)",33914 Cape Coral,
caron publications AG,2D01,"Technische Kommunikation und mehr ... Wir unterstützen Sie während des gesamten Produktlebenszyklus – von der Erstellung technischer Dokumentationen und Anleitungen über interaktive und animierte Produktpräsentationen im Web bis hin zu Messevideos, eLearning-Lösungen und KI-basierten Wissensplattformen für Support- und Serviceanwendungen. Unsere Leistungen bieten wir mehrsprachig, multimedial, in 3D und auf allen gängigen Endgeräten an. Mit fundiertem Know-how kombinieren wir klare Texte, aussagekräftige Bilder und moderne Webtechnologien, um technische und komplexe Inhalte verständlich und ansprechend zu vermitteln. Unser Ziel ist eine konsistente, nutzerorientierte Kommunikation, die effiziente Informationsvermittlung, optimale User Experience und einen nachhaltigen Produktnutzen gewährleistet. So tragen wir dazu bei, den Wert Ihres Produkts gezielt herauszustellen und Kunden für Ihr Angebot zu begeistern.",info@caron.ch,+41 61 485 9292,https://caron.ch,"Lothringerplatz 2, 4052 Basel (Switzerland)",4052 Basel,
ChapsVision,2E15,"ChapsVision wurde 2019 in Frankreich gegründet und ist heute ein führendes europäisches Unternehmen in den Bereichen Künstliche Intelligenz und Datenverarbeitung. Mit unserer leistungsstarken Software-Suite rund um das Erfassen, Aufbereiten und Analysieren von großen Datensätzen unterstützen wir zahlreiche Unternehmen und Behörden bei ihrer digitalen Transformation. Mithilfe unserer KI- und Softwarelösungen können Unternehmen vorhandenes Wissen besser nutzen und nachhaltigen Mehrwert schaffen. Durch umfangreiche F&E-Investitionen in Big Data und KI sowie eine gezielte internationale Akquisitionsstrategie haben wir eine starke, integrierte Gruppe geschaffen, die datenintensive Branchen bedient. Wir beschäftigen rund 1.000 Mitarbeitende und unterstützen über 2.000 Unternehmenskunden in mehr als 40 Ländern mit unseren innovativen Technologien.",contact@chapsvision.com,+33 (0)1 57 32 60 60,https://chapsvision.com,"4 rue du Port aux Vins, 92150 Suresnes (France)",92150 Suresnes,
Ciklopea,2C15,"Ciklopea is an end-to-end localization partner specializing in technical and regulated content. We support companies through the entire technical documentation lifecycle, from source content preparation, OCR and file engineering to localization, MTPE, DTP, quality assurance and final delivery. With expertise in technology and manufacturing, 30+ languages and ISO-certified processes, we combine linguistic expertise, technology and technical production under one roof. Ciklopea ist ein End-to-End-Lokalisierungspartner spezialisiert auf technische und regulierte Inhalte. Wir unterstützen Unternehmen über den gesamten Lebenszyklus ihrer technischen Dokumentation hinweg, von der Aufbereitung der Ausgangsinhalte, OCR und dem File Engineering bis hin zur Lokalisierung, MTPE, DTP, Qualitätssicherung und finaler Bereitstellung. Mit unserer Expertise in Technologie und Industrie, über 30 Sprachen und ISO-zertifizierten Prozessen vereinen wir sprachliche Kompetenz, Technologie und technische Produktion unter einem Dach.",sales@ciklopea.com,+38513751736,https://ciklopea.com,"Međimurska 21, 10000 Zagreb (Croatia)",10000 Zagreb,
conceito GmbH,2A20,,,,,", ()",,
Congree Language Technologies GmbH,2C14,"Die Congree Language Technologies entwickelt Technologien für die effiziente und qualitätsgesicherte Erstellung von jeder Art von Text: für die Unternehmens-, Produkt- und Marketingkommunikation, für Verträge, Korrespondenz und Kundendialog. Congree verbindet regelbasierte Linguistik und generative KI. So können die Produktivitätsvorteile bei der Texterstellung mit KI genutzt und gleichzeitig durchgängige Konsistenz und Kontrolle gewährleistet werden. Congree integriert alle Inhalte und Ressourcen, alle Editoren und Prozesse, alle Tools und Systeme in einer durchgängigen Arbeitsumgebung. So werden alle Autoren und Unternehmensbereiche in die Lage versetzt, eine einheitliche Unternehmenssprache zu sprechen. Die Congree Language Technologies hat ihren Hauptsitz in Karlsruhe und unterhält eine Niederlassung in Saarbrücken sowie eine Tochtergesellschaft San Francisco. Regionale Partner betreuen die Kunden von Congree weltweit.",info@congree.com,+49 (0) 721 6677570,https://congree.com,"Tullastraße 62, 76131 Karlsruhe (Germany)",76131 Karlsruhe,
Coreon,2D01,"Coreon is a sophisticated SaaS solution for multilingual knowledge graphs — a combination of taxonomy/ontology and terminology management. Multilingual concept networks – knowledge graphs – not only enable intuitive visualization and systematization of large terminology resources, but also play a key role in organization-critical, value-adding solutions such as interoperability or intelligent, multilingual text search and analysis of big data. Coreon is key to enable multilingual AI applications and machine learning, and to make them feasible for smaller data sets or languages other than English. By integrating Coreon into LLMs, businesses can harness the best of both worlds. This synergy not only mitigates the issue of hallucinations in AI-generated content but also leverages specific company knowledge and terminology. Coreon ensures that LLMs are factually correct and linguistically precise.",info@coreon.com,+49 30 847 12 25 10,https://coreon.com,"Rungestraße 20, 10179 Berlin (Germany)",10179 Berlin,
DeepL,2C01,"DeepL is a global AI company building the language infrastructure that powers global business. More than 200,000 organizations and millions of individuals use DeepL’s Language AI platform to communicate globally, collaborate and operate across languages in real time. By combining breakthrough AI models with enterprise-grade security and privacy, DeepL enables organizations to work seamlessly across markets and cultures. Founded in 2017 by CEO Jarek Kutylowski, DeepL now has more than 1,000 employees and is backed by leading investors including Benchmark, IVP and Index Ventures. Learn more at www.deepl.com.",veronika.traublinger@deepl.com,+4915115807547,https://deepl.com,"Maarweg 165, 50825 Köln (Germany)",50825 Köln,
Deutscher Terminologie-Tag e.V. (DTT),2F03,"Der DTT e.V. ist ein Forum für alle, die sich mit Terminologie und Terminologiearbeit beschäftigen. Er hat sich zum Ziel gesetzt, durch Beratung und Koordination sowie durch die Veranstaltung von Symposien, Seminaren, Webinaren und Workshops zur Lösung fachlicher Kommunikationsprobleme beizutragen. Alle zwei Jahre verleiht der DTT e.V. den DTT-Förderpreis für herausragende Leistungen auf dem Gebiet der Terminologiewissenschaft und Terminologiearbeit. Zweimal jährlich erscheint die Fachzeitschrift des Verbands, edition, die auch kostenfrei auf der Verbandswebsite gelesen werden kann.",geschaeftsstelle@dttev.org,+49 221 8275 3048,,"c/o TH Köln, ITMK, Claudiusstraße 1, 50768 Köln (Germany)",50768 Köln,
DFKI GmbH,2F17,,,,https://dfki.de,"Trippstadter Str. 122, 67663 Kaiserslautern (Germany)",67663 Kaiserslautern,
dictaJet,2E01,"Von klassischer Technischer Dokumentation zur zukunftsfähigen smarten Information Die dictaJet Ingenieurgesellschaft mbH ist Ihr Partner für mehrsprachige Technische Dokumentation und multimedia-Informationen. Wir entwickeln für Ihre Produktwelt intelligente Informationen und Konzepte für eine handlungs- und nutzerzentrierte Bereitstellung von Information. In partnerschaftlicher Zusammenarbeit begleiten und realisieren wir Ihre Projekte mit Blick auf die aktuellen und kommenden technologischen Entwicklungen sowie die neuen Herausforderungen rund um Ihre Produkte und die Erwartungen der Nutzer Ihrer Produktinformationen. Unser Ziel ist es, Informationen in den gesamten Unternehmenskontext einzubinden und sie durch innovative Technologien optimal nutzbar zu machen.",info@dictajet.de,+49 (611) 950 011 50,https://dictajet.de,"Kreuzberger Ring 46, 65205 Wiesbaden (Germany)",65205 Wiesbaden,
DITAprime GmbH,2B24,"Wir haben jahrzehntelange Erfahrung im Bereich der Intelligenten Dokumentation. Unsere Experten schaffen maximalen Mehrwert einer neuen Lösung für Sie. Basierend auf effizienten Standards & Technologien erarbeiten wir gemeinsam mit Ihnen optimierte Prozesse, um die Vision erfolgreich zu realisieren. Wir unterstützen Sie aus einer Hand. Maximale Durchschlagskraft neuer und innovativer Projekte kann damit garantiert werden. DITAprime® CREATE ist eine leistungsfähige Gesamtlösung der DITAprime® GmbH, um Technische Dokumentation einfach, kostengünstig und rechtskonform erstellen zu können. Das professionelle System wird schnell eingeführt und liefert signifikanten Mehrwert während des gesamten Dokumentationsprozesses. Redakteure erhalten ideale Unterstützung zur Erstellung und Verwaltung ihrer Dokumentationen, und das über viele Sprachen hinweg. DITAprime® CREATE baut auf rein DITA-basierten Werkzeugen auf. Die zentrale Rolle spielt dabei MadCap IXIA CCMS.",tekom2026@ditaprime.com,+ 49 160 30 51 84 7,https://ditaprime.com,"Am Trimmelter Hof 114, 54296 Trier (Germany)",54296 Trier,
doctima GmbH,2F12,"doctima ist Ihr Partner für digitale Technische Dokumentation. Gemeinsam entwickeln wir schlanke Lösungen, mit denen Sie Ihre Dokumentation effizient und kostengünstig erstellen und bereitstellen – vom PDF über den Digitalen Produktpass bis zum KI-Chatbot. Steht bei Ihnen die Einführung oder der Wechsel eines Redaktionssystems an? Wir begleiten Sie in allen Phasen: von der Auswahl über die Datenmigration bis zum täglichen Betrieb Ihres Contentmanagement-Systems. Dabei stellen wir Ihren Content und Ihre Redaktion optimal auf – mit passenden Prozessen, verlässlicher Compliance und smarter Automatisierung durch KI. Und wir denken mit Ihnen weiter: Wir betrachten Ihr Unternehmen als Ganzes und identifizieren Schnittstellen zwischen Technischer Redaktion und anderen Abteilungen. So wird Ihre Redaktion zum zentralen Information Hub im Unternehmen und legt die Grundlage für dessen Digitalisierung.",info@doctima.de,0911/975 670-0,https://doctima.de,"Flugplatzstraße 104, 90768 Fürth (Germany)",90768 Fürth,
DOCUFY GmbH,2D24,"nnovative strength, comprehensive software solutions and knowledge that makes the difference: this is how we inspire technology start-ups, SMEs and industrial groups. Unlock the power of information – with DOCUFY",marketing@docufy.de,+49 951 20859-6,https://docufy.de,"Kirschäckerstraße 27, 96052 Bamberg (Germany)",96052 Bamberg,
EC Systems GmbH,2E20,"EC Systems GmbH ist auf Content Management und Content Delivery Technologien spezialisiert und steht hinter dem SMC, dem webbasierten XML-Redaktionssystem und JAMES, dem smarten Content Delivery System für intelligente Informationen. Der SMC | Smart Media Creator bietet hohen Komfort und größte Effizienz bei der Erstellung, Verwaltung und Produktion von Publikationen für die Technische Dokumentation und das Marketing. Dazu zählen z. B. Handbücher, Kataloge / Datenblätter, Online-Hilfen, Web-Content und mobile Devices, E-Learning oder Marketing-Medien. Mit JAMES bietet das Unternehmen ein smartes Content Delivery System, mit dem die Kunden ihre Endkunden und Kollegen schneller, besser und gezielter informieren können. JAMES ist die zentrale Plattform zur effizienten und sicheren Verteilung von Information und Wissen, sei es über Webportale oder mobile Apps.",info@ec-systems.de,+49 89 9042989 00,https://ec-systems.de,"Richard-Reitzner-Allee 1, 85540 Haar (Germany)",85540 Haar,
ECHO PRM GmbH,2F04,"ECHO PRM bietet seit 2021 eine Software-Lösung für die produktspezifische Interaktion zwischen Herstellern und Nutzern von Produkten über eindeutige QR-Codes an Produkten. Geboren aus der Praxis mit Fokus auf der digitalen Betriebsanleitungen nach Maschinenverordnung, After Sales Service und Kommunikation zwischen Herstellern und Nutzern, entwickelt sich ECHO PRM aktuell zu einem EU DPP Service Provider nach Ökodesign Verordnung, Batterieverordnung etc.",info@echoprm.com,+49 831 989 0948 1,https://echoprm.com,"Krokusweg 5a, 87488 Betzigau (Germany)",87488 Betzigau,
ED Eckhardt,2F03,"ED Eckhardt – Engineering Office for Machine and Plant Safety ED Eckhardt is your partner for legally compliant technical documentation in mechanical and plant engineering. We provide support with the CE marking process, the implementation of risk assessments, and the creation of standard-compliant operating instructions. As a team of engineers with broad expertise, we ensure safe, understandable, and precise documents – from planning to completion. Our goal: maximum machine safety through clear processes, comprehensive risk assessments, and comprehensible operating instructions. With in-depth expertise and practical experience, we ensure a holistic approach. We combine technology, standard compliance, and technical documentation from a single source – on time, efficiently, and in compliance with legal requirements. This takes the pressure off your design and/or documentation department, ensures that your products comply with standards, and creates clear, comprehensible documentation for maximum operational safety.",m.eckhardt@ed-eckhardt.com,+4915165146335,https://ed-eckhardt.com,"Industriestraße 21, 35684 Dillenburg (Germany)",35684 Dillenburg,
Empolis Information Management GmbH,2B20,"Empolis is a leading provider of AI-based knowledge management solutions for the industrial sector. As part of the Proalpha Group, Empolis accelerates digital transformation with proven SaaS standard software and comprehensive industry and process expertise. Empolis is a digitalization partner for many national and international companies. Public institutions also rely on Empolis solutions and its comprehensive industry and process expertise Visit our booth and experience how Generative AI, Knowledge Graphs, Digital Information Twins and other proven AI technologies are combined to provide your users with secure information to simultaneously create smart products and revolutionize your content creation.",info@empolis.com,+49 631 680370,https://empolis.com,"Europaallee 10, 67657 Kaiserslautern (Germany)",67657 Kaiserslautern,
European Association for Technical Communication – tekom Europe e.V.,MF01,"TEKOM EUROPE IS THE LARGEST PROFESSIONAL ASSOCIATION FOR TECHNICAL COMMUNICATION IN EUROPE. tekom Europe currently has 11 country organizations and three corporate members, COM&TEC from Italy, Tecom Schweiz from Switzerland and tekom Deutschland from Germany. Together we are a strong international network with over 9,000 members and numerous cross-association activities. The aim of our association is to promote the professional and business interests of all persons involved in technical communication. List of the 11 country organizations Austria (tekom Österreich) Belgium (tekom Belgium) Bulgaria (tekom Bulgaria) Denmark (tekom Danmark) Hungary (tekom Magyarország) Ireland (tekom Ireland) Israel (tekom Israel) Netherlands (tekom Netherlands) Romania (tekom Romania) Sweden (tekom Sweden) Turkey (tekom Türkiye)",info@tekom.org,+49 711 65704-0,https://technical-communication.org,"Heilbronner Strasse 86, 70191 Stuttgart (Germany)",70191 Stuttgart,
Fluid Topics,2D20,"Intelligente Content-Bereitstellung für Menschen und KI Fluid Topics ist die führende Content Delivery Platform, der Branchenführer weltweit vertrauen, um Inhalte nahtlos zu veröffentlichen und erstklassige Nutzererlebnisse zu schaffen. Vereinheitlichtes Wissen: Egal ob CCMS, Wikis, Word-Dokumente oder PDFs – Fluid Topics konsolidiert all Ihre Produktinformationen in einem zentralen Wissenshub. Die Plattform überwindet Datensilos, sorgt für Konsistenz und ermöglicht eine zentrale, feingranulare Steuerung der Zugriffsrechte. Intelligente Erlebnisse an jedem Touchpoint: Fluid Topics unterstützt Sie dabei, personalisierte und kontextbezogene Informationen über Dokumentationsportale, KI-Anwendungen und Supportkanäle hinweg bereitzustellen – genau dann, wenn Nutzer sie benötigen. Bereit für KI und die Zukunft der Suche: Die Plattform transformiert Ihre Inhalte in saubere, strukturierte und semantisch angereicherte Daten – perfekt vorbereitet für moderne KI-Anwendungen. Besuchen Sie www.fluidtopics.com",contact@fluidtopics.com,04 72 76 03 80,https://fluidtopics.com,"58 Avenue Debourg, 69007 Lyon (France)",69007 Lyon,
gds GmbH,2B10,"No matter where you are in the product lifecycle, gds supports you with software, services, and expertise. digital. precise. compliant. For more than 20 years, we have been developing solutions for technical documentation, digital product information, and product compliance. These include the docuglobe and XR authoring systems, the easybrowse content delivery portal, reviewhub for review and approval processes, and the complyhub product compliance management system. We also embrace AI-powered features. With the Digital Product Compliance Concept, we support companies on their journey toward the Digital Product Passport. Technical documentation, CE support, consulting, training, as well as translation and language services complete our portfolio – from content creation and management to user-centered delivery for global use.",vertrieb@gds.eu,+49 2583301 3000,https://gds.eu,"Robert‐Linnemann‐Straße 17, 48336 Sassenberg (Germany)",48336 Sassenberg,
Gemino GmbH,2F23,"Gemino is a full-service provider for multilingual communication with 30 years of expertise in implementing complex technology-driven translation processes. As an “external internal team”, we combine the flexibility and scalability of an external service provider with the dedication of an internal team. In this way, we create the ideal service/quality mix for you within the framework of your formal and budgetary specifications – consistently in compliance with the requirements of ISO 17100, ISO 9001, and ISO 13485.",christian.schwendy@gemino.de,+49 30 308788 20,https://gemino.de,"Linienstr. 127, 10115 Berlin (Germany)",10115 Berlin,
GFT Akademie GmbH,2F05,"GFT AKADEMIE GmbH GFT AKADEMIE is your trusted service provider for technical documentation and CE marking. We can produce operating instructions and risk assessments for you, or carry out the conformity assessment procedure for CE marking – always tailored to the specific product, of course. We take the utmost care when preparing your technical documents, thereby minimising the risks associated with product liability. For specialist translations, we work in collaboration with our partner company: GFT technische Dienstleistung mbH Both companies are part of the GFT Group. This means you receive all services under one roof.",r.schlindwein@gft-akademie.de,078369567123,https://gft-akademie.de,"Stockhofweg 8, 77773 Schenkenzell (Germany)",77773 Schenkenzell,
HELPDESIGN • JÖRG ERTELT,2E21,"Our products and services help create successful, cost-saving and pragmatic concepts for technical writing and product compliance, both for SMEs and huge corporations, all over the world. Our HELPDESIGN Academy courses will take your writing skills to the next level. And we help you select the ideal software from our broad range of proven, state-of-the-art authoring and design tools. Come and meet us at tekom. We look forward to speaking to you.",birgit.becker@helpdesign.eu,07024 40 47 49,https://helpdesign.eu,"Ulrichstraße 1, 73240 Wendlingen (Germany)",73240 Wendlingen,
"Hochschule Aalen - Technik, Wirtschaft und Gesundheit",Foy05,"Die Hochschule Aalen ist mit dem Studienbereich Human Centricity vertreten, mit den Bachelor-Studiengängen Information Design und User Experience sowie dem Masterstudiengang Human-Centered Design. Menschzentriertes Handeln ist ein neues Paradigma, das beim technologischen Wandel mitgedacht werden muss. Dabei kommt es auf nachhaltige Konzepte und Technologien an, mit dem Menschen im Mittelpunkt. Der Erfolg von Produkten und Services hängt heutzutage davon ab, wie gut sie zu bedienen bzw. zu handhaben sind. User Experience Professionals sorgen für das bestmögliche Erlebnis („Experience“) des Nutzers („User“). Information Designer wiederum kommen dann zum Einsatz, wenn Produkte nicht selbsterklärend sind, weil sie zu komplex sind. Sie erstellen menschzentrierte Informationsprodukte. Der Masterstudiengang Human-Centered Design hingegen befähigt dazu, komplexe, nutzerzentrierte Lösungen zu entwickeln, die wissenschaftliche Methoden, kreatives Design und ethische Verantwortung vereinen.",hc.info@hs-aalen.de,+49 1621857069,https://hs-aalen.de,"Beethovenstr. 1, 73430 Aalen (Germany)",73430 Aalen,
Hochschule Karlsruhe,Foy05,"""Kommunikation und Medienmanagement"" so der Name des erst jüngst umbenannten Bachelor- und Masterstudiengangs an der Hochschule Karlsruhe. Aber auch für die berufsbegleitende Weiterbildung ist gesorgt. Das einsemestrige Kontaktstudium Technische Dokumentation wird auch häufig zur Vorbereitung auf die tekom-Zertifizierungsprüfung besucht.",sekretariat.kmm.imm@h-ka.de,+49 (0)721 925-1124,,"Postfach 24 40, 76012 Karlsruhe (Germany)",76012 Karlsruhe,
Hochschule Magdeburg-Stendal,Foy05,"Die Hochschule Magdeburg-Stendal nimmt seit vielen Jahren an der tekom-Tagung teil. Hier vertreten wir den Bachelor-Studiengang Language and Communication in Organizations. Die Studierenden suchen Unternehmen für Praktika und Abschlussarbeiten in Bereichen wie Terminologiearbeit, technischer Dokumentation und Fachübersetzen.",info@h2.de,(0391) 886-30,,"Postfach 36 55, 39011 Magdeburg (Germany)",39011 Magdeburg,
IBF Solutions GmbH,2F21,"IBF Solutions GmbH – Your partner for efficient CE marking and risk assessment For more than 30 years, IBF has been developing innovative and high-performance software solutions, as well as seminars and training courses on CE marking and risk assessment. During this time, we have successfully supported thousands of customers – ranging from small and medium-sized enterprises to international corporations – in achieving CE marking as efficiently as possible. Starting from the DACH market, our software systems – in particular the CE compliance software SAFEXPERT – have developed into the international market leader and the industry standard for computer-aided CE marking. Every year, we share our specialist knowledge on CE marking, risk assessment, standards and product safety with thousands of designers worldwide through a wide range of seminars and training courses.",sales@ibf-solutions.com,+49 (0) 711 99 59 4 - 0,https://ibf-solutions.com,"Bahnhofstrasse 8, 6682 Vils (Austria)",6682 Vils,
ICMS GmbH,2A20,"ICMS ist Ihr herstellerunabhängiger Partner für umfassende Beratung im Bereich Information- und Content-Management. Wir unterstützen Sie bei der Auswahl, Einführung und Betreuung Ihrer Systemlösung. Unser Ziel ist es, Ihre Informationsflüsse reibungslos zu gestalten, indem wir gemeinsam mit Ihnen Ihre Informationslandschaft analysieren und optimieren. Dabei bringen wir Know-how zu Tools, Methoden und Strategien ein. Wir verwirklichen gemeinsam mit Ihnen ein optimales Informationserlebnis.",info@icms.de,0 83 82 / 260 5 –209,https://icms.de,"Gartenstraße 69, 76135 Karlsruhe (Germany)",76135 Karlsruhe,
