company_name,booth,description,email,mobile_primary,domain,full_address,city,linkedin_url
Oceania Cruises,,"Oceania Cruises® is the world’s leading destination- and culinary-focused luxury cruise line, celebrated for its port-rich voyages and authentic cultural and culinary experiences. The line’s intimate, luxurious ships feature an adults-only environment, with a high proportion of spacious rooms and suites, calling on more than 600 marquee and boutique ports in more than 100 countries across seven continents, with destination-intensive itineraries ranging from seven to 180 days. Aboard the designer-inspired ships, guests enjoy personalised service supported by a strong crew-to-guest ratio, alongside The Finest Cuisine at Sea®, prepared by one of the highest chef-to-guest ratios at sea. Oceania Cruises® is also recognized as one of the world’s most awarded cruise lines, with accolades spanning luxury, dining, service and destination experiences. Oceania Cruises® has five Sonata Class ships on order scheduled for delivery in 2027, 2029, 2032, 2035 and 2037. IMMERSIVE ITINERARIES More than 250 uniquely curated journeys sailing to over 600 alluring destinations across the globe. Spectacular port-rich voyages featuring overnight visits and extended evening port stays. A diverse collection of small-group speciality tours focused on food and wine, culture, history, nature and more. GENUINE HOSPITALITY Warm, intuitive service that reflects genuine pride in caring for every guest, thoughtfully and personally. Familiar faces and meaningful connections. Two crew members for every three guests – ensuring attentive, unhurried care. THE FINEST CUISINE AT SEA® Artfully crafted dining. A distinctive array of exquisite culinary experiences, inspired by cuisine from around the world, with the most included speciality dining of any cruise line. The only culinary programme helmed by two chefs inducted into the prestigious Maîtres Cuisiniers de France and inspired by Jacques Pépin, the patriarch of our culinary family. INTIMATE, LUXURIOUS SHIPS Smaller luxurious ships featuring no more than 695 suites and staterooms. Adults-only environment to ensure an intimate, refined and peaceful onboard atmosphere. Aquamar® Spa + Vitality Center featuring holistic offerings to support all dimensions of wellness. More information: View Oceania Cruises videos: https://www.youtube.com/@OceaniaCruises/videos Read all the latest Press Releases: https://www.oceaniacruises.com/news View our brochures: Exotics 26-28 Europe 26-28 Americas 26-29 Caribbean Voyages NEW – Voyage Guide",,,https://oceaniacruises.com,,,
Oravie,,,,,https://oravie.club,,,
Ponant,,"PONANT EXPLORATIONS invites discerning travellers to discover the world through a distinctive combination of exploration, French savoir-faire and exceptional small-ship experiences. For more than 38 years, PONANT has taken guests to some of the world’s most remarkable destinations, from the polar regions and remote islands to iconic coastlines and culturally rich shores. Aboard intimate, elegantly designed ships, travellers can reach places beyond the access of larger vessels, while enjoying personalised service, refined comfort and the distinctive warmth of French hospitality. Every voyage is thoughtfully curated to bring guests closer to each destination. Expert-led excursions and enriching experiences reveal extraordinary landscapes, remarkable wildlife and local cultures, while generous time on board allows guests to relax and appreciate the journey at their own pace. PONANT’s commitment to exploration is matched by a responsible approach to travel, with a focus on understanding, respecting and helping to preserve the destinations it visits. The result is a different kind of luxury journey — one where discovery, intimacy and exceptional service come together naturally. For travellers seeking authentic experiences, rare destinations and the freedom to explore beyond the expected, PONANT EXPLORATIONS offers a privileged perspective on the world.",jean@gmail.com,+442076604089,https://uk.ponant.com,,,
Ponders Travel,,"Ponders Travel are your one-stop-shop truly independant travel agency. We have been running for 14 years, but our small team has a combined wealth of over 60 years' experience in the industry. Whether it's ocean cruise, river cruise, group tours, rail holidays, or truly tailor-made experiences, we have the knowledge and contacts to curate you something very special. We're exhibiting alongside Azamara Ocean Cruises and Riverside Luxury River Cruises, two of our favourite choices, but for any travel requirements big or small, come speak to one of our experts!",ponders@fredolsentravel.co.uk,01954232802,https://ponderstravel.co.uk,,,
PREMIER Concierge Brazil,,"PREMIER CONCIERGE BRAZIL Premier Concierge Brazil is a luxury travel and lifestyle management company dedicated to crafting tailor-made journeys across Brazil for international travelers seeking exceptional experiences. With deep local expertise and a refined global perspective, we curate every detail with precision — from iconic destinations to discreet, off-the-map escapes. Our approach is personal, intuitive, and uncompromising, ensuring each journey reflects the individual style, rhythm, and expectations of our clients. Our services encompass bespoke itineraries, private concierge assistance, luxury accommodations and private villas, executive and air transportation, VIP airport services, yachts and helicopters, private chefs, security and close protection, as well as wellness and family support — including babysitter and personal trainer services. We also provide privileged access to Brazil’s most iconic destinations, exclusive events, and once-in-a-lifetime experiences. In 2026, Premier Concierge Brazil was awarded Best Luxury Travel Concierge in Brazil by Luxury Lifestyle Awards, a recognition that reinforces our position as a trusted reference in high-end, tailor-made travel experiences across the country. From seamless logistics to unforgettable moments, Premier Concierge Brazil delivers a sophisticated, effortless way to experience the country — where comfort, privacy, and authenticity are never compromised.",info@premierconciergebrazil.com,01311-927,https://premierconciergebrazil.com,,,
Regent Seven Seas Cruises,,"Regent Seven Seas Cruises® is the leading luxury cruise line, delivering An Unrivalled Experience™ for over 30 years. Carrying no more than 746 guests, the line’s spacious and stylish ships - Seven Seas Explorer ®, Seven Seas Mariner ®, Seven Seas Navigator ®, Seven Seas Splendor ®, Seven Seas Voyager ® and from 2023 Seven Seas Grandeur™ - form The World’s Most Luxurious Fleet™ and explore more than 550 immersive destinations globally. Offering Unrivalled Space at Sea™, guests enjoy sumptuous all-suite accommodations, nearly all with private balconies, which are among the largest at sea, as well as highly personalised service throughout lavish public areas and expansive outdoor spaces. Unique to Regent Seven Seas Cruises, unlimited complimentary shore excursions are available in every port. All-Inclusive Cruise Fares also include gourmet cuisine in a range of specialty restaurants and al-fresco dining venues, fine wines and spirits, entertainment, unlimited internet access, free valet laundry, gratuities, and one-night, pre-cruise hotel packages for guests staying in Concierge-level suites and higher. In addition, Ultimate All-Inclusive Fares include roundtrip flights with the flexibility to choose desired air class, transfers between airport and ship, and exclusive Blacklane private executive chauffer service for guests to personalize their journeys.",,,https://rssc.com,,,
Small Cruise Ship Collection,,"Luxury small ship cruises to most corners of the world that has water! The Small Cruise Ship Collection has the widest choice of small ship cruises to destinations as diverse as Croatia, Antarctica, Indonesia, Greece, The Arctic, Indonesia, Cambodia, Brazil, The Galapagos and the UK amongst many more. You don't need to forego life's creature comforts to visit some of the wildest corners of the world.",info@small-cruise-ships.com,01432507450,https://small-cruise-ships.com,,,
Star Clippers,,"For over 33 years, Star Clippers has been leading the way in providing authentic sailing experiences upon some of the most unique and timeless vessels on the seas. Star Clippers operates three of the world’s largest and tallest sailing vessels. Visiting intimate ports often untouched by larger cruise ships and offering passengers the activities, amenities and atmosphere of a private yacht, Star Clippers is recognised as one of the premier speciality cruise lines. Passengers can enjoy the romance of sailing on board a true tall ship in a relaxed atmosphere with high standards of service provided by an attentive crew. All three ships have expansive teak decks, swimming pools, informal dining, a convivial Tropical Bar and a comfortable piano bar.",,01473 242666,https://starclippers.co.uk,,,
Swan Hellenic,,"Discover the world differently with Swan Hellenic. Go beyond the ordinary and experience the world’s most extraordinary destinations through the lens of culture, discovery and adventure. From Antarctica and the Arctic to Africa and Asia Pacific, Swan Hellenic takes you deeper into places few travellers ever reach. Our small, elegant expedition ships combine five-star comfort with the spirit of exploration. Enjoy beautifully designed Scandi-inspired interiors, exceptional cuisine, spacious outdoor areas and dedicated expedition facilities, while our expert expedition teams and guest speakers bring every destination to life. With a proud British heritage and a truly international outlook, Swan Hellenic offers a sophisticated way to explore – where wildlife encounters, ancient cultures, remarkable landscapes and fascinating science become part of an unforgettable journey. Swan Hellenic – cultural expedition cruising for curious travellers who want to see more, experience more and go beyond.",,+442035404168,https://swanhellenic.com,,,
Tailored Journeys,,"Welcome to Tailored Journeys: a bespoke travel company like no other. Time is our most precious commodity – and time spent on holiday is most precious of all. We understand that you expect your time away to be wonderful and your memories to be unique. That is why we are dedicated to creating itineraries that will stay with you forever. We’re committed to smoothing out every last wrinkle, so all you have to do is sit back and enjoy. You have the dream. We have the knowledge, the ideas, the contacts, and the dedication. You have high expectations. Our goal is always to exceed them. After almost 30 years tailor-making holidays, we have forged a wealth of close contacts and amassed a treasure trove of specialist knowledge. One thing was clear: the beaten track was over. Today, travel is about hand-picking memorable experiences and stitching them together to make a whole as precious as an heirloom quilt. This is what we do. We think through every step of your journey and offer tips and assistance. Visit our stand at the Conde Nast Luxury Travel Show to meet our travel designers, explore our tailor-made itineraries, and start planning your next extraordinary adventure.",holidays@tailoredjourneys.co.uk,01442617777,https://tailoredjourneys.co.uk,,,
Tailormade Journeys,,"Tailormade Journeys is a specialist travel company creating bespoke, privately designed holidays and luxury journeys across India, Sri Lanka, Nepal, Bhutan, Vietnam and beyond . With more than three decades of destination expertise, we believe exceptional travel begins with understanding the individual traveller rather than offering a standard itinerary. From private cultural journeys, wildlife and wellness experiences to luxury rail journeys and intimate river cruises , every holiday is carefully designed around our clients’ interests, preferred pace and style of travel. We specialise in luxury rail travel, including the Maharajas’ Express, Palace on Wheels, Deccan Odyssey, Golden Chariot and SJourney in Vietnam , alongside carefully selected river cruises on the Ganges and Brahmaputra and through the waterways of Kerala . Our operational office in New Delhi and strong strategic travel associations across our destinations provide valuable local knowledge and on-the-ground support throughout each journey. As a UK-based company offering ATOL-protected flight-inclusive holidays , Tailormade Journeys combines personal service, specialist knowledge and local expertise. We don’t simply arrange where you travel. We design how you experience it.",booking@maharajaexpress.com,+44 01753 201201 1-855-952-6526,https://tailormade-journeys.com,,,
The Bank Hotel Istanbul,,,tbh@thebankhotelistanbul.com,+90 212 283 00 55,https://thebankhotelistanbul.com,"Azapkapı, Bankalar Cd. No:5 Karaköy, 34421 Beyoğlu/İstanbul +90 212 283 00 55 +90 212 283 02 30 tbh@thebankhotelistanbul.com @thebankhotelistanbul",,
