company_name,booth,description,email,mobile_primary,domain,full_address,city,linkedin_url
BRISACH,B07,"Brisach… Tout un univers dédié à la décoration du foyer et à votre espace feu. Pour oublier le temps qui passe, le véritable luxe est de se détendre au coin du feu. Se réfugier en famille ou avec ses amis autour d’un poêle ou d’une cheminée Brisach devient le meilleur moment de la journée.",,,https://brisach.com,65 CHEMIN DU MOULIN CARRON 69570 DARDILLY France,DARDILLY,
CAFES BOC,A10,Cafés BOC vous propose une opportunité professionnelle unique et impactante ! Toute notre équipe vous accompagnera pour devenir un artisan torréfacteur et un commerçant spécialiste du café. Vous profiterez de notre expertise pour gérer et développer votre entreprise sereinement. Vous deviendrez un ambassadeur d'un modèle éthique et durable en portant à nos côtés l'engagement des Cafés BOC.,,,https://cafesboc.fr,6 RUE COURTHARDY 72000 LE MANS France,LE MANS,
CARREFOUR PROXIMITÉ FRANCE,A04,"Grande distribution Les enseignes de Carrefour Proximité enrichissent l'offre multi format du groupe Carrefour en étant au plus près de leurs clients. Avec plus de 40000 magasins sous enseignes Carrefour Contact, City, Express, Montagne, 8 à Huit et Proxi, Carrefour Proximité couvre tous les besoins de ses clients en proposant des magasins chaleureux et modernes dont l'offre, les prix, et les amplitudes horaires s'adaptent aux clients et à leur implantation géographique.",,,https://recrute.carrefour.fr,36 AVENUE DE LAUTAGNE 26901 VALENCE France,VALENCE,
CASINO SPAR VIVAL,D03,"Commerces de proximité alimentaires Avec 126 ans d’expérience dans le commerce alimentaire, Casino, Spar et Vival ont développé un véritable savoir-faire en matière de proximité et d’adaptation aux territoires. Leurs concepts s’intègrent pleinement à leur environnement et répondent aux spécificités locales ainsi qu’aux besoins des habitants, qu’ils soient en zone rurale, urbaine ou touristique. Plus de 4 500 points de vente sont répartis en France, dont 95% en franchise. Le réseau propose plus de 500 opportunités en reprise et en création permettant à chaque candidat à la franchise d’ouvrir un commerce de proximité en adéquation avec ses attentes et ses compétences.",,,https://franchise-groupecasino.fr,1 COURS ANTOINE GUICHARD 42008 SAINT ETIENNE France,SAINT ETIENNE,
CAVAVIN,A08,"CAVAVIN est le réseau leader en Franchise dans la distribution de vins et spiritueux. L’enseigne compte plus de 160 points de ventes franchisés ainsi que 4 magasins intégrés. L’enseigne commercialise 2 000 références en Vins, Alcools, Champagnes, Accessoires du vin, Bag in Box et Bières. CAVAVIN accorde une marge de manœuvre à ses franchisés pour des achats en direct propriété.",,,https://franchise-cavavin.fr,25 RUE DE LA LANDE 44350 GUERANDE France,GUERANDE,
CCI PROVENCE ALPES COTE D'AZUR,,"Le réseau des CCI Provence-Alpes-Côte d'Azur agit dans les 7 territoires au service de plus de 390 000 entreprises, de la création à la transmission, en passant par toutes les étapes du développement (croissance, innovation, transitions, export, rebond...). En 2025, plus de 234 0000 dirigeants et porteurs de projets ont été sensibilisés aux divers enjeux et accompagnements. Plus de 39 200 d'entre eux ont été sensibilisés aux solutions de création-reprise, dont le concept d'entreprise en franchise.",,,https://paca.cci.fr,France,,
CHIK'CHILL,B10,"Chik’Chill, c’est bien plus qu’un nouveau spot de street food : c’est une révolution croustillante orchestrée par Mohamed Cheikh, grand gagnant de Top Chef 2021, en collaboration avec Bertrand Franchise. Pensée comme une réponse savoureuse et créative aux standards de la street food américaine, l'enseigne propose une expérience 100% french fried chicken.",,,https://bertrand-franchise.com,55 rue Deguingand 92300 Levallois-Perret,Levallois-Perret,
CKOM9 Réseau,C09,"Spécialiste du nettoyage des murs et toitures, notre réseau de professionnels propose aux particuliers et aux professionnels une alternative rapide, efficace et économique à la rénovation lourde ( ravalement de façade, mise en peinture, changement de couverture, etc...). Nous intervenons sur tous types de surfaces pour assurer le démoussage, le nettoyage et la protection hydrofuge.",,,https://ckom-9.fr,15 Rue André CALDERON 33210 LANGON France,LANGON,
CLUB CAFÉ,B05,"CLUB CAFÉ EST la référence des coffee shops gourmands, née à Lille en 2004 et développée en franchise depuis 2015. Fort de ses 20 ans d'expérience, le concept repose sur une double expertise sucrée et salée, autour d'un café d'exception torréfié en Italie. Une offre gourmande & complète Petit-déjeuner, déjeuner, goûter ou pause : CLUB CAFÉ accompagne chaque moment de la journée. Au menu : muffins préparés sur place, cheesecakes, cookies, donuts, sandwiches chauds/froids, wraps, salades, jus pressés, matcha, café spéciaux (alternatives végétales disponibles). Des recettes généreuses, préparées chaque jour sur place, avec des options végétariennes. Un concept multi-formats & adaptable Club Café s'implante facilement dans tous les environnements à fort flux : 📍 Centres commerciaux, centres-villes, travel retail 🏗️ 4 formats : kiosque, cellule, shop-in-shop, corner ✅ Sans extraction, parcours client optimisé L'ambition Club Café : créer des espaces cosy et conviviaux où chacun peut se retrouver, se ressourcer et savourer les plaisirs simples… une gorgée à la fois. ☕",,,https://clubcafe.fr,207 AVENUE WILLIE BRANDT 59777 LILLE France,LILLE,
COCCI MARKET,A03,"Coccimarket est une supérette de proximité à taille humaine, présente en zone rurale, urbaine et péri-urbaine. Elle propose l’essentiel des produits du quotidien avec un large choix pour tous les publics. Pratiques et conviviales, les épiceries Coccimarket offrent une proximité idéale et une large gamme de produits pour répondre aux besoins de tous, au quotidien.",,,https://codifrance.fr,66 Rue de Saint-Barthélemy 45110 Châteauneuf-sur-Loire France,Châteauneuf-sur-Loire,
COCCINELLE,A03,"Coccinelle est une enseigne de proximité qui propose l’essentiel des produits du quotidien, en ville comme en campagne. Accessibles à tous, et adaptées à tous les publics, les supérettes Coccinelle Supermarché et Express allient praticité et convivialité pour répondre aux besoins de chacun.",,,https://codifrance.fr,66 RUE SAINT BARTHÉLÉMY 45110 CHATEAUNEUF SUR LOIRE France,CHATEAUNEUF SUR LOIRE,
CONFORAMA,C02,"Acteur majeur du secteur avec plus de 104 millions de visites par an (dont 28 millions en magasin et 76 millions en ligne), Conforama est le multi spécialiste omnicanal de l’équipement, de l’aménagement et de la décoration de la maison. « Démocratisateur » de tendances, l’enseigne propose aux Français d’équiper leur habitat au meilleur prix et ce, à toutes les étapes de la vie grâce à son site internet et ses 182 magasins en France (dont 15 franchisés).",,,https://conforama.fr,80 BOULEVARD DU MANDINET LOGNES 77432 MARNE LA VALLEE CEDEX 2 France,MARNE LA VALLEE CEDEX 2,
DEFIM EXPERTISES,B02,"DEFIM est un réseau national de diagnostiqueurs immobiliers qui accompagne les particuliers, les professionnels et les collectivités dans la réalisation des diagnostics techniques obligatoires pour la vente, la location, les travaux ou la démolition des biens immobiliers (DPE, amiante, plomb, gaz, électricité, loi Carrez, parasitaire, audit énergétique, DTG, 3PT etc.). Intégrer DEFIM, ce n’est pas seulement adhérer à une marque, c’est accéder à un véritable écosystème de performance conçu pour vous faire gagner du temps et sécuriser vos missions. Grâce à nos 20 années d’expérience, DEFIM s’appuie sur des piliers essentiels : la technique et le juridique, le commerce et la communication. Ces axes sont au cœur de l’accompagnement proposé pour garantir la réussite en tant que dirigeant diagnostiqueur immobilier. En technique, tu bénéficies d’un référent disponible quotidiennement, de sessions en visioconférence pour suivre les évolutions réglementaires et d’outils pour améliorer tes compétences. Ce soutien constant te permet de rester à jour et performant en toute sérénité, aux changements réglementaires et amélioration de compétences. Côté commerce, DEFIM te propose lors du démarrage une formation dédiée, un coaching personnalisé, un planning de prospection adapté à ton activité et des supports commerciaux sur mesure (étude de marché, secrétariat déporté, partenariat, support…). Ces outils t’aident à développer efficacement ton portefeuille clients. Enfin, en communication, DEFIM t’accompagne avec un coaching sur mesure, des outils marketing et de communication et un soutien spécifique pour les réseaux sociaux. Ces services renforcent ton image professionnelle et ta visibilité. N’hésitez plus, DEFIM est là pour vous accompagner dans votre réussite en tant que diagnostiqueur immobilier.",,,https://defim.pro,EURALLIANCE A 2 AVENUE DE KAARST 59110 LA MADELEINE France,LA MADELEINE,
DIAGAMTER,B12,"DIAGAMTER (Diagnostics - Amiante - Termites) est un réseau de franchise spécialisé dans les diagnostics techniques obligatoires lors de la vente, la location ou la rénovation de biens immobiliers. Cela inclut des diagnostics tels que le DPE (Diagnostic de Performance Énergétique, Audits énergétique), amiante, plomb, électricité, gaz, termites, état parasitaire et surface. Créé en 1997, le réseau compte aujourd’hui 170 agences réparties sur tout le territoire même si des secteurs sont encore disponibles ! En plus des diagnostics techniques obligatoires, Diagamter a développé une stratégie claire de diversification de ses activités. Ainsi, la marque développe d’autres marchés en plus des marchés de la vente et de la location comme : - Les DTG - Les DPE collectifs - Les PPT pour les copropriétés - Les repérages amiante avant travaux et avant démolition sous la marque Aléa Contrôles qui s’adresse plutôt aux professionnels du BTP, entreprises, organismes publics - Les DPE tertiaires pour les locaux professionnels L’intérêt de la diversification est que votre agence de diagnostics ne soit pas dépendante des seuls marchés de la vente et de la location (en cas de fluctuation des marchés par exemple), et qu’elle puisse élargir ses domaines d’activités pour augmenter ses sources de revenus et profiter d’un marché plus large. Pour entreprendre de façon irréprochable, DIAGAMTER vous apporte un soutien à 360° et des outils innovants à chaque étape de votre vie de franchisé.",,,https://ma-franchise-diagamter.com,46 ROUTE DE NARBONNE 31320 AUZEVILLE TOLOSANE France,AUZEVILLE TOLOSANE,
dietplus,B06,"DIETPLUS Leader du rééquilibrage alimentaire Fondé il y a plus de 15 ans, DIETPLUS est le 1er réseau de franchise dédié à l'accompagnement personnalisé en rééquilibrage alimentaire. Avec 270 centres répartis sur toute la France, le réseau accompagne chaque année plusieurs dizaines de milliers de clients vers une relation durable et apaisée avec l'alimentation, sans régime, sans interdit, sans effet yo-yo. La méthode DIETPLUS repose sur un accompagnement humain et de proximité, assuré par des coachs formés à notre protocole. Notre approche comportementale, validée sur plus de 15 ans, se distingue radicalement des solutions nutritionnelles classiques. Dans un contexte où la demande de prise en charge sérieuse et durable explose, DIETPLUS occupe un positionnement différenciant et respectueux de tous. Un réseau en forte croissance. Des zones à fort potentiel restent disponibles sur l'ensemble du territoire. Nous recrutons des franchisés engagés, femmes et hommes en reconversion ou en création, partageant nos valeurs d'accompagnement humain. Ce que DIETPLUS apporte à ses franchisés Une méthode éprouvée et un concept clé en main Un accompagnement terrain assuré une équipe dédiée Un parcours de formation complet et des outils marketing, CRM performants Une communauté réseau soudée, avec un fort taux de réussite et de satisfaction Un investissement d'entrée accessible et une rentabilité atteignable dès la 1ère année. Rejoindre notre réseau, c'est redonner du sens à sa vie et à son activité tout en s'appuyant sur une structure solide et ambitieuse.",,,https://dietplus.fr,116 RUE ROBERT BUNSEN 57460 BEHREN LE FORBACH France,BEHREN LE FORBACH,
DOCTEUR CANALISATION,A14,"Avec Docteur Canalisation, vous profitez d’une solution clé en main pour démarrer rapidement votre activité. La réhabilitation des canalisations sans un casse est un marché colossal pour un faible investissement : un garage suffit !",,,,61 ALLEE DES PECHEURS 06700 SAINT-LAURENT-DU-VAR France,SAINT-LAURENT-DU-VAR,
DOMetVIE,A12,"Services à la personne Leader de l’adaptation du domicile des seniors et personnes à mobilité réduite. DOMetVIE est le premier réseau de franchise dédié à l’adaptation du domicile des seniors et des personnes à mobilité réduite. La vocation du groupe est de permettre à ses clients de rester chez eux en toute autonomie et sécurité le plus longtemps possible. DOMetVIE accompagne ses clients de A à Z dans l’aménagement de l’ensemble des pièce de l’habitat, ainsi que dans la mise en place des demandes de subvention.",,,https://dometvie.fr,10 AVENUE MARC SANGNIER 92390 VILLENEUVE LA GARENNE France,VILLENEUVE LA GARENNE,
EDBM,C06,"EDBM qui veut dire ""entre de bonnes mains"" est un concept français spécialisé dans la minceur, le bien-être et l’anti-âge. Notre réseau propose des soins non invasifs, des techniques et technologies performantes et des bilans personnalisés, accessibles sans prérequis professionnel. Notre but est d'améliorer les complexes de notre clientèle en ayant une démarche réaliste et saine. Grâce à un modèle rentable, différenciant et clé en main, nous accompagnons chaque franchisé de la création de son projet jusqu’au développement de son centre.",,,https://ed-bm.fr,11 QUAI SADI CARNOT 53000 LAVAL France,LAVAL,
ELANCIA,C05,"Salles de sport Chez Elancia, nous proposons une approche du sport centrée avant tout sur la santé, le bien-être et l’accompagnement personnalisé. Notre concept repose sur un suivi sur mesure : chaque adhérent bénéficie d’un programme adapté à ses objectifs, son niveau et ses éventuelles contraintes physiques, avec l’accompagnement de coachs diplômés. Nous mettons un point d’honneur à rendre la pratique sportive accessible, progressive et sécurisée. Nous nous différencions des salles de sport traditionnelles en privilégiant une approche durable du fitness, orientée vers la prévention santé plutôt que la performance à tout prix.",,,https://elancia.fr,24 AVENUE DES FRÈRES MONTGOLFIER 63170 Aubière France,Aubière,
ENI PLENITUDE France,A09,"Le groupe Plenitude est né avec l’ambition de devenir l’un des leaders de l’énergie dans le monde, à travers le développement de solutions durables et innovantes qui permettent à chacun de s’impliquer dans sa transition énergétique. Nous proposons un produit essentiel et indispensable : l’énergie ! Notre activité tourne autour de la production et la vente d’électricité, le développement de panneaux photovoltaïques et un grand réseau de bornes de recharge. Notre volonté est d’être le plus proche de nos clients, grâce à la présence d’agences régionales B2B sur le territoire par notre réseau de distributeurs exclusifs assurant la proximité avec les entreprises locales via une relation commerciale de qualité. Nous proposons un contrat de distribution exclusive d’une durée de 7 ans avec une exclusivité territoriale. Nous assurons votre formation et celle de vos équipes. Nous mettons à votre disposition un ingénieur commercial dédié pour vous accompagner au quotidien et vous épauler dans le développement de votre business, ainsi qu'un service de génération de leads et des accords-cadres nationaux.",,,https://eniplenitude.fr,30-32 RUE VICTOR HUGO 92300 LEVALLOIS PERRET France,LEVALLOIS PERRET,
ENJOY TACOS,C08,"Fondée en 2015 par Allan Robin et Simon Genies, Enjoy Tacos est une enseigne française de restauration rapide spécialisée dans le French Tacos. Née à Narbonne avec un premier restaurant, la marque s’est construite autour d’une ambition simple : moderniser le French Tacos en proposant un concept plus qualitatif, plus structuré et pensé pour durer. Dès ses débuts, Enjoy Tacos mise sur l’innovation opérationnelle : optimisation des cuisines, digitalisation des commandes, développement d’une application mobile et standardisation des process afin d’assurer rapidité, qualité et régularité dans chaque restaurant. Cette vision permet à l’enseigne d’accélérer rapidement son développement et d’ouvrir plusieurs établissements dans le sud de la France avant de structurer son réseau en franchise. Aujourd’hui, Enjoy Tacos compte près de 50 restaurants ouverts et poursuit une croissance ambitieuse avec plusieurs ouvertures en cours partout en France. L’enseigne s’appuie sur un modèle économique performant, avec un chiffre d’affaires moyen annoncé autour de 900 000 € par point de vente et une organisation pensée pour maximiser la rentabilité tout en gardant une forte maîtrise opérationnelle. Au-delà de ses performances, Enjoy Tacos se distingue par une identité de marque forte, une communication moderne et une proximité importante avec son réseau de franchisés. L’entreprise développe également son propre écosystème à travers Enjoy Factory, structure dédiée à l’accompagnement, au développement et à l’excellence réseau. Avec un objectif annoncé de 80 restaurants en 2027 ainsi que les premiers projets à l’international, Enjoy Tacos ambitionne désormais de devenir une référence incontournable du French Tacos en France et au-delà des frontières.",,,https://enjoytacos.com,10 RUE FRANCOIS PERROUX 34670 BAILLARGUES France,BAILLARGUES,
FEDERATION FRANCAISE DE LA FRANCHISE,C15,"La franchise, c’est quoi ? La franchise est un mode de collaboration entre deux entreprises indépendantes juridiquement et financièrement (le franchisé et le franchiseur). C’est une méthode qui permet à un indépendant d’entreprendre plus rapidement…",,,https://franchise-fff.com,29 BOULEVARD DE COURCELLES 75008 PARIS France,PARIS,
FIDUCIAL,B14,"Cabinet Conseil – Expert-comptable – Avocat – Prestataire Avec plus de 800 agences de proximité en France, FIDUCIAL, leader de l'expertise-comptable sur le marché des très petites entreprises, accompagne chaque année près de 325 000 TPE grâce à son offre globale de services personnalisés (droit, comptabilité, banque, conseil financier, informatique, sécurité, fournitures de bureau…).",,,https://fiducial.fr,38 rue Sergent Michel Berthet 69009 Lyon France,Lyon,
FRANCHISE MANAGEMENT,B15,"Cabinet de conseil Leader du conseil aux franchiseurs, Franchise Management accompagne tous types de réseaux commerciaux (franchise, commerce associé, succursales) et s'adresse aussi bien à de futurs franchiseurs qu’à de grands groupes. Nos consultants experts vous accompagnent pour co-construire la meilleure stratégie pour votre réseau et coacher vos équipes, avec un objectif : vous permettre de créer de la croissance durable et de devenir un réseau leader dans votre secteur. Nous intervenons à tous les stades de la vie de votre réseau : 1. Créer votre réseau / Devenir franchiseur 2. Recruter et former vos manager de réseau (animateurs, développeurs et dirigeants) 3. Optimiser votre réseau : Diagnostic Performance Réseau®, conduite du changement, gestion de crise 4. Communiquer et développer votre réseau : marketing franchise, plan de développement 5. Financer votre réseau : financement du franchiseur et des franchisés avec FM Lending 6. Digitaliser votre réseau : gérer et piloter votre réseau de franchise avec Lexika Grâce à nos 35 ans d'expérience auprès de plus de 600 enseignes et plus de 300 réseaux créés, vous bénéficiez de la plus grande base d'outils et d’expériences du marché. Notre équipe de 12 consultants est constituée de 4 experts de la Fédération Française de la Franchise. L’expertise de Franchise Management a été saluée avec la remise de 4 Rubans de la franchise. Franchise Management est labellisé OPQCM et Qualiopi. Plusieurs consultants Franchise Management sont également experts à la Fédération du Commerce Associé, enseignants, experts Stratexio (branche internationale du MEDEF), intervenants à l’Académie de la Franchise.",,,https://franchise-management.com,129 RUE SERVIENT 69326 LYON CEDEX 3 France,LYON CEDEX 3,
FRANPRIX,D05,"Enseigne alimentaire de proximité urbaine Forte de 60 ans d’expérience, franprix est une enseigne mature qui fait preuve de dynamisme et jeunesse d’esprit en se renouvelant sans cesse en fonction des évolutions sociétales. Tremplin professionnel et accélérateur de carrière, franprix vous offre l’opportunité de gagner en indépendance grâce à ses solutions de location gérance et de franchise. Notre vocation principale est de rendre l’ordinaire extra. franprix est l’inventeur du concept de commerce d’affinité. Profondément ancrés dans le tissu urbain des grandes villes métropoles et leurs zones d’attractivité (Paris et Ile-de-France mais aussi à Lyon et Marseille), nos magasins proposent une offre parfaitement adaptée aux modes et aux rythmes de vie de leurs populations. Faire parti du réseau franprix, c’est apporter ce qu’il y a de meilleur dans le quotidien des urbains — qui représentent la plus grande part de la population française.",,,https://franprix.fr,123 QUAI JULES GUESDE 94400 VITRY-SUR-SEINE France,VITRY-SUR-SEINE,
HIPPOPOTAMUS,B10,"Créée en 1968, Hippopotamus est une enseigne mythique et intergénérationnelle, célèbre pour son expertise en viande depuis plus de 50 ans. Depuis le rachat par le Groupe Bertrand en 2017, la marque a été entièrement repositionnée en Steakhouse « à la française ».",,,https://bertrand-franchise.com,55 rue Deguingand 92300 Levallois-Perret,Levallois-Perret,
illiCO travaux,B01,"Commerce spécialisé / Maison / Déco / Habitat / Bâtiment Leader de la rénovation, illiCO travaux propose à ses clients, qu’ils soient particuliers ou professionnels, un accompagnement complet sur une grande diversité de typologies de travaux : travaux de rénovation, agrandissement et extension, aménagement, locaux professionnels ou audit énergétique. Démarrez votre activité rapidement et lancez-vous avec un faible investissement en vous appuyant sur le réseau pionnier du courtage en travaux. Bien plus qu’une nouvelle orientation professionnelle, illiCO travaux est un véritable projet de vie qui s’offre à vous !",,,https://franchise.illico-travaux.com,142-146 Bd Ampère 79185 CHAURAY France,CHAURAY,
