company_name,booth,description,email,mobile_primary,domain,full_address,city,linkedin_url
Aston Chemicals,609,"This year, Aston will be hosting several of our suppliers, and will be demonstrating a wide range of raw materials for products across skin, sun, hair, and colour cosmetics. Our dedicated team will be on hand to introduce you to our expert suppliers, and to inspire you with the latest trends, concepts and formulations designed by our creative R&D Chemists.",customerservice@aston-chemicals.com,,https://aston-chemicals.com,,,
Atom Scientific Limited,935,"Atom Scientific, is a leading independent manufacturer and distributor of high quality chemicals, reagents, and laboratory supplies, trusted by industries worldwide including cosmetics, personal care, and beauty product manufacturing. We offer an extensive range of small bulk and prepack chemicals, high-purity solvents, pH buffers, and volumetric solutions designed to support formulation, product testing, and quality control. In addition, we have an extensive range of laboratory equipment and consumables. We provide comprehensive documentation and support, including safety data sheets, technical specifications and regulatory compliance information, with full technical support from our in-house technical team ensuring your products meet the highest industry and safety standards. We are committed to our motto of Simplicity for Science, servicing customers in over 100 countries throughout the world, both direct or through distributors, we aim to make our customers experience, friendly, efficient, and focused on your needs helping cosmetic and personal care brands streamline operations, reduce lead times, and maintain consistent quality.",enquiries@atomscientific.com,01613 665123,https://atomscientific.com,,,
Ayton Global Research,1026,"Ayton Global Research offers an award-winning research platform that facilitates consumer research worldwide. Key research services include claim substantiation, in-home user trials, online surveys, concept testing, efficacy testing, benchmark testing, and much more. The team of specialist advisors ensures that brands meet all global regulatory requirements for advertising compliance, whilst providing valuable insights and marketing material. With over 10,000 studies on record, AGR’s industry knowledge is essential for companies that are seeking a reliable partner to assist them in claims and product development.",,01749344464,https://aytonglobalresearch.com,,,
Azelis UK Ltd,408,"Azelis UK Personal Care is a leading distributor of innovative ingredients and solutions for the beauty and personal care industry. With deep technical expertise and a commitment to sustainability, Azelis partners with top global suppliers to deliver cutting-edge formulations tailored to market trends. Our dedicated team supports customers from concept to creation, offering formulation guidance, regulatory support, and market insights. As part of the Azelis Group, we leverage a global network while maintaining a strong local presence in the UK. We are passionate about driving innovation, enhancing product performance, and helping brands create safer, more effective, and sustainable beauty products.",,01992 825555,https://azelis.com,,,
Barentz UK Ltd,530,"Barentz Personal Care is a leading distributor of high-quality, specialty ingredients for the beauty and personal care industry. More than just a distributor, we work as a partner—offering technical support, regulatory insight, and market knowledge to help customers develop effective, on-trend products.",info.desk@barentz.com,01924 842820,https://barentz.com,,,
BASF,421,"BASF offers one of the most comprehensive ingredient portfolios in the personal care industry, combining global expertise with consumer insights, sustainable solutions and innovation. Our high-quality product range includes biopolymers, emollients, emulsifiers, UV filters, Beauty Care Solutions, specialty surfactants, alongside cosmetic actives, thickeners, protein products and lipid layer enhancers. With production, development, sales and marketing sites worldwide, we provide a unique blend of global reach, market intelligence, technological excellence and formulation expertise. Sustainability is embedded throughout our value chain, helping customers respond to trends, meet market demands and accelerate innovation for lasting success.",,07392877872,https://care360.basf.com,,,
Berg + Schmidt Care Ingredients,826,Berg + Schmidt is an established Hamburg-based company with more than 60 years’ experience in lipid technology.,,01344397752,https://berg-schmidt.de,,,
Bioataraxis Ltd,334,"Bioataraxis Ltd is a UK-based deep-tech company and Imperial College London spin-out developing next-generation sustainable surfactants for personal care, home care, and industrial applications. The company has developed a new chemical technology, EcoSAF, that enables the transformation of agricultural residues and renewable oils into Sodium Lauryl Furoate Sulfonate, a novel class of high-performance bio-based surfactants. By replacing fossil-derived ingredients with renewable alternatives, Bioataraxis helps consumer goods manufacturers reduce carbon emissions without compromising performance. The technology has been successfully scaled to TRL 9, achieving production at 3 tons per day in collaboration with chemical manufacturing partners, positioning Bioataraxis for global commercial deployment.",office@scs.org.uk,0447873704905,,,,
Bionos Biotech S.L,134,,office@scs.org.uk,,,,,
bitop AG,826,"Natural stress protection molecules Ectoin® natural and Glycoin® natural are high-quality, multifunctional active ingredients made in Germany, and reflect their extensive scientific expertise and excellent biotechnological manufacturing know-how.",info@bitop.de,01344397752,https://bitop.de,,,
Blagden,404,"Blagden supplies leading personal care and cosmetics brands and formulators with an innovative product range, keeping pace with trends and opportunities. Sectors include hair care, skin care, colour cosmetics and sun care. Explore our product range or, for more help and advice, contact our sales team.",enquiries@blagden.com,01959 562000,https://blagden.com,,,
Blue Sky Botanics,900,"Blue Sky Botanics Specialty Extracts & Hydrolats Infusing Naturally, Extracting Creatively People, Planet, Plants, Our Passion, Our Promise …",,01989 780486,https://blueskybotanics.com,,,
Brenntag UK & Ireland,504,"Brenntag Beauty & Personal Care is a leading distributor and service provider for cosmetic and personal care ingredients. We are composed of a dedicated, experienced team which is committed to discovering innovative solutions to your business challenges. Our vast portfolio includes surfactants, emulsifiers, emollients, preservatives, active ingredients, silicones, humectants, lactates, biocides, waxes, film formers, emulsifiers, tanning ingredients and many more. Our applications team work on the creation of innovative formulations, the assessment of specialty raw materials, sensory analyses, troubleshooting and the development of cosmetics performance solutions for our customers.",,01134 680 000,https://brenntag.co.uk,,,
Bridge Farm Bioscience,635,,,01775 513133,https://bridgefarmgroup.co.uk,,,
British Chemicals Association (BCA),127,"At the British Chemicals Association we provide a home for companies wherever they sit in the chemical industry supply chain, where they can keep abreast of industry and regulatory developments and benefit from the collective voice which membership provides. Our 120 members range from chemical manufacturers and product formulators to distributors, service providers and retailers. Together we make a significant contribution to sustainability and the economy.",,,,,,
BTC Europe,421,"BTC Europe belongs to the world's leading chemical group, BASF – We create chemistry. BTC Europe GmbH is BASF’s European sales organization for specialty chemicals. Our strengths lie in our knowledge of the industry, based on many years of experience, and our proximity to our customers. With its 11 regional offices and more than 500 employees in Europe, BTC supplies small and medium-sized customers from a wide variety of industries with about 6,000 products. BTC is headquartered in Monheim am Rhein. Since 1st June 2020, BTC has been responsible for the distribution of the full BASF Personal Care portfolio in the UK & Ireland.",,+34 664304338,https://btc-europe.com,,,
BTSA,909,"A leading European company of Natural Antioxidants, Natural Vitamin E and Omega 3 for food, cosmetics & personal care, nutraceutical, pharmaceutical and animal nutrition. BTSA is a global company based in Spain, offering customised products and solutions to meet the needs of every client.",,07557133023,https://btsa-es.com,,,
Carst & Walker,221,"Carst & Walker UK distributes innovative ingredients keeping up with current trends and driving innovation for the modern consumer. We have novel rheology modifiers, natural texturisers, biotech actives, and sustainable botanicals.",,+44 7824 394 347,https://carst.com,,,
Carvansons Ltd,400,"Carvansons is a world-leading fragrance manufacturer. Our fragrance oil is used globally in the cosmetic, personal care, household and industrial manufacturing sectors. We create high-quality compounds, aromas and perfumes with a worldwide presence.",hello@carvansons.co.uk,0161 766 3768,https://carvansons.co.uk,,,
Chemyunion Ltd,530,Brazil-based Chemyunion have expertise in developing natural cosmetic active ingredients derived from plants from the Amazonian rainforest. Their raw materials are all fairly-traded and they work closely with various Brazilian Universities in extensive research programmes to develop exciting biotechnological advances.,,01924 842820,https://chemyunion.com,,,
Clariant,430,"Creating precise solutions for winning formulations in Personal & Home Care Consumers expect products that deliver performance and a superior user experience while contributing to a sustainable lifestyle. Clariant supports formulators to meet these expectations by providing creative and powerful solutions for personal care and home care applications. Visit our booth to Touch & Feel our latest cosmetic formulations & concepts crafted to showcase the unique properties of our ingredient portfolio: mild surfactants, rheology modifiers, preservation systems, UV filters, emulsifiers and emollients. Meet our experts to discuss your next formulation challenge and experience how Clariant combines technical expertise with customer-focused innovation.",,,https://clariant.com,,,
Colonial Chemical,905,"Colonial Chemical, Inc. is family owned speciality chemical producer based in Tennessee, USA. Utilizing competitive R&D technology and processes, Colonial Chemical has developed breakthrough, patented materials that benefit both the developer and end-users and provides cost-saving, flexible alternatives to conventional chemistry. Our chemists and engineers blend years of experience in industry manufacturing processes to deliver products that are green, unique and innovative.",,07494 685126,https://colonialchem.com,,,
Connect Chemicals (UK) Ltd.,735,"A long-standing global producer, custom manufacturer and distributor of a broad portfolio of speciality, commodity and active materials. Successfully conducting business since 1998 and currently present across 10 countries, we strive for innovation, adapting to volatile market challenges and sustainable solutions. An emerging player in the UK Cosmetic sector with a team of Technical Consultants to pave the way, we continue to expand and extend our partnership with established key principles to provide on-trend, highly specialized ingredients supported by our Applications Laboratory at the University of Pavia and Technology Centre in Pune. This year, we have a new disruptive supplier to reveal, along with showcasing some of our hero ingredients at the Inspire Seminar where we tackle formulation woes that are blocking your success. With ongoing demands for naturality, multi-functionality and most important of all, performance, our secret Quartet reveals four pain-relieving ingredients designed to soothe away common difficulties:",,+44 1606 872028,https://connectchemicals.com,,,
Cornelius Group Plc,308,"We are Cornelius, delivering the difference.",sales.enquiries@cornelius.co.uk,07710 700919,https://cornelius.co.uk,,,
Cosmetics Business,Media Partner,"Cosmetics Business is a global platform providing information through cosmeticsbusiness.com, Cosmetics Business magazine, Pure Beauty magazine, the CB Trend Report, and virtual and in-person events. We provide information and connectivity to a community of over 32,000 professionals who source, make and sell the latest cosmetics, fragrance and personal care products. Our platform is used to inform, educate and connect the industry addressing today’s challenges including environmental, social and governance. Your content digitally or through social broadcasts, in print, attend live or digital events, Cosmetics Business will connect you fellow cosmetics and personal care with leading experts, innovators and professionals.",info@hpcimedia.com,,,,,
Cosmetics Cluster UK,100,"Cosmetics Cluster UK Ltd is a not-for-profit trade association, which aims to be a 'network of networks', facilitating collaboration and knowledge transfer along the whole cosmetics and personal care industry value chain, from research to raw materials to retail. CCUK focusses on four pillars of activity: Networks & International Clusters; Education & Skills; Sustainability & Circular Economy and Research & Innovation. CCUK is a founder member of the Global Cosmetics Cluster.",info@cosmeticsclusteruk.com,,https://cosmeticsclusteruk.com,,,
Croda Beauty,434,"At Croda Beauty, we’re innovating for a beautiful world, one experience at a time. With a commitment to innovation, we craft sustainable high-performance ingredients that redefine beauty standards, set trends, and surpass expectations. Our dedication to excellence and innovation drives us to develop ingredients that not only meet evolving consumer needs but exceed them.",,01405 860551,https://crodabeauty.com,,,
Cutest Systems Ltd,321,"Cutest Systems Ltd was founded in 1984 and has over 35 years experience in conducting research and supporting claims on behalf of personal care companies. Cutest has published over 60 peer reviewed papers and technical articles. Clinical studies are conducted from a purpose designed, environmentally controlled clinical facility in Cardiff, with staff including research nurses, dermatologists, ophthalmologists and highly experienced technical specialists. Chief Executive Officer is Stewart Long, who has over 25 years experience in skincare and healthcare research, including previously as Skincare Scientific Adviser for Boots and Global Leader for Skincare and Healthcare Markets for Dow Corning.",,02920 625686,https://cutest.co.uk,,,
DACHSER Ltd,231,,office@scs.org.uk,,,,,
Desert King,826,RESPONSIBLE FORESTRY MANAGEMENT IN CHILE,info@desertking.com,01344397752,https://desertking.com,,,
DKSH Great Britain Ltd,608,"DKSH Great Britain is excited to showcase a range of innovative ingredients and formulations, with a strong focus on sustainability, from our valued business partners. Discover exciting new industry trends, such as Vegan DRN and Exosome from South Korea and the first highly-effective Peptides developed with AI technology by BGT. We will also be joined by our partners Hayashibara and MC Actives who will showcase the latest benefits of upcycled citrus actives AA2G™, AGH, and Glucosyl Naringin and the first natural, water-dispersible ceramide, Oceamides.",,+44 20 8879 5500,https://dksh.com,,,
DOSITECH by Color Service,1028,"DOSITECH is a brand of Color Service S.r.l., an Italian company founded in 1987 and a global leader in the production of automatic weighing systems for powders and liquids ingredients. For nearly 40 years, Color Service has been helping manufacturers improve product quality, consistency, and process safety through intelligent automation. Its industry-specific solutions simplify production, eliminate manual weighing operations, reduce waste, and ensure maximum accuracy and full traceability across the entire process. With extensive experience in the cosmetics industry, Color Service is a trusted partner for companies seeking to increase efficiency, optimize production, and maintain the highest quality standards.",,+39 0444 366000,https://dositechglobal.com,,,
dsm-firmenich,726,Beauty & Care: A House Of Science beyond Wellbeing.,,01892517585,https://dsm.com,,,
Eastman,233,,office@scs.org.uk,,,,,
Eckart,609,"Eckart is a leading international manufacturer of high performance pearlescent and metallic pigments for the Personal Care industry. The product range includes pigments based on Synthetic Mica, Calcium Sodium Borosilicate, aluminium, copper and bronze platelets. The Eckart range offers formulators a wide range of colours and effects with high colour purity, reliability, gloss and sparkle. Eckart also offers a range of rheology modifiers.",,,https://eckart.net,,,
Elementis,416,"Elementis Specialties offers a range of natural, bio-functional and active ingredients for hair care, skin care and anti-aging formulations.",,,https://elementis.com,,,
Emsworth Stability Plus,225,"Emsworth Stability Plus Ltd. is a specialist, ISO certified testing laboratory. Offering a wide variety of testing solutions to the cosmetic, personal care, medical device, home-care and luxury goods industries.",,01243 373373,https://emsworthstabilityplus.co.uk,,,
Eurofins Cosmetics & Personal Care,634,"Global Expertise, Personal Touch",,07587 038463,https://eurofins.com,,,
Evident Ingredients,517,"Evident Ingredients is a new company with a combined experience of 50 years as chemists, cosmetic scientists, raw material suppliers and entrepreneurs. Their philosophy regarding product selection embraces a scientific approach to ensure maximum efficacy of all materials. The Evicide®line provides modern alternative preservation and product protection solutions as well as a range of natural emulsifiers. With access to new and sustainable technologies, the possibilities of safe preservation have changed fundamentally: nature-identical food preservatives have gained attention as well as antimicrobial, multi-functional ingredients. These act as boosting agents for mild and skin friendly preservatives and provide the opportunity to work completely without traditional preservatives. The Evicide® product line enables formulators to create safe and natural formulations which are both skin and environmentally friendly.",,+49 40468 964777,https://evident-ingredients.com,,,
Evonik,700,"Evonik is a sustainable specialties partner to companies who develop and market products for beauty and personal care. Customers leverage our broad portfolio of ingredients, technologies and services to generate superior sustainability and functionality outcomes that can enable and enhance their formulations. Evonik is a powerhouse and true global leader across a broad range of markets and applications: active ingredients, active delivery systems, skin care, sun care, color cosmetics, hair care and skin cleansing, alternative preservation and product stability.",,+49 20117701,https://personal-care.evonik.com,,,
Exsymol Monaco,826,High-tech skincare actives based on silanol & peptide technology.,office@scs.org.uk,,,,,
Fenchem,230,"Fenchem supplies a wide range of raw materials to the personal care and cosmetics industry, including surfactants, humectants, vitamins, UV filters and preservatives. Our focus is on providing reliable, consistent ingredients that help formulators and manufacturers create high-performing products.",info@fenchem.com,07352 032110,https://fenchem.com,,,
Forestwise,826,"WILD-HARVESTED NATURAL OILS, BUTTERS & SUGARS FROM THE INDONESIAN RAINFOREST - WORKING TO REDUCE DEFORESTATION",info@forestwise.earth,01344397752,https://forestwise.earth,,,
Fragrance Oils,318,"We use our vast knowledge and experience to develop evocative fragrances for consumer products people use and love. With support from one of the world’s largest fragrance houses, our expertise is second to none so whatever your vision, we have the creative and technical skills to bring it to life. Collaboration is at the heart of everything we do and our Scentmakers nurture relationships with every customer- big or small. Since 1967, we’ve built a reputation for honesty, integrity, and flexibility and with our state-of-the-art facilities, we can deliver exactly what you need, no matter what the quantity.",jamie@fragrance-oils.com,,https://fragrance-oils.com,,,
FRH Developments,Consultants Corner 4,,office@scs.org.uk,,,,,
Future Regulatory Services Limited,Consultant Corner 3,,office@scs.org.uk,,,,,
Gattefossé UK,515,"Gattefossé is a leading provider of specialty ingredients and formulation solutions for the beauty and health care industries worldwide. Our history is built on our founders’ deep commitment to sustainability, innovation, and service. Specialists in lipid chemistry and plant extraction, we create effective natural actives and functional lipid excipients. We work diligently to guarantee the quality and reliability of our ingredients while providing our customers with all the support and resources they need to make successful products that address global consumers’ demands.",,01344397756,https://gattefosse.com,,,
Gemro Products Ltd,110,GEMRO provides speciality innovative ingredients for cosmetics and personal care.,,020 8090 9714,https://gemroproducts.com,,,
Givaudan Active Beauty,203,"Givaudan Active Beauty offers an extensive portfolio of innovative active cosmetic ingredients designed to bring beauty to the world. Inspired by the beauty needs of consumers worldwide, Active Beauty offers award-winning products for an expanded range of benefits including anti-ageing, self-tanning, soothing, hydrating, cooling, and more. Our cutting-edge technologies draw on science and nature to create high-performing molecules and functional agents, including customised carrier systems. Part of Fragrance & Beauty, Active Beauty leads the market in crafting innovative products supported by our strong expertise in advanced and applied sciences.",,+447825733274,https://givaudan.com,,,
Gobiotics by Sweetch,726,"Gobiotics by Sweetch is dedicated to developing innovative, naturally derived raw materials for the Personal Care market. They specialise in creating sustainable, microbiota-friendly ingredients based on chicory inulin, agave polysaccharides, newly discovered polysaccharides, and rice derivatives. Their passion drives them to offer high-performance natural solutions, helping customers formulate unique and eco-friendly products.",,01892517585,https://gobiotics-ingredients.com,,,
Grant Industries Inc.,818,"Founded in 1938, Grant Industries, Inc. is involved in the research, development, manufacturing, and marketing of specialty performance ingredients. A leading global provider to the personal care and beauty industry, Grant Industries dedicates its business on providing materials that are safe for consumer use with superior quality.",salesmarketing@grantinc.com,,https://grantinc.com,,,
Green Line Ingredients,826,Green Line™ offers a full cache of plant-based raw materials to help you build formulations that harness the power of nature.,,01344397752,https://greenlineingredients.com,,,
Greentech,526,"Pioneers and experts in ethical biotechnologies for over 30 years, GREENTECH, the founding company of the GREENTECH Group, researches, develops and produces high-tech active ingredients from natural sources from the plant, marine and microbial worlds, with respect for people and the environment. At the heart of these ingredients, all of nature's performance, enhanced by cutting-edge processes (bioguided extraction, enzymatic bio-purification, fermentation, bioconversion, etc.), whose bioactivity and clinical efficacy are demonstrated by in vitro studies on skin cells, ex vivo on skin explants and in vivo on human volunteers. The active cosmetic ingredients developed by GREENTECH are based on major scientific expertise (microbiota, psychobiology/skin-brain axis, exposome, biomimetism) and cover all cosmetic applications for the care, maintenance and protection of the skin, scalp, nails and hair.",greentech@greentech.fr,01260291000,https://greentech.fr,,,
Grolman Ltd,300,"The Grolman Group runs an international specialty chemical ingredients distribution business, comprising individual local sales offices across all European countries, Turkey, the Maghreb region, India, China, and most recently, Ukraine. Each office is bolstered by technically trained sales staff, customer service teams, and local warehousing.",,+44 7713 487860,https://grolman-personalcare.com,,,
H Foster 1875 Limited,118,"H Foster is a family business specialising in the supply of natural and innovative products for the formulator. For many years H Foster have worked with the renowned German Natural Wax Refiners Kahl and are their only route to market in UK. As one of the world leading producers of natural waxes, Kahl offer a wide variety of high quality products used in decorative cosmetics, skin care and hair care products. Together with a representative of Kahl we will be pleased to introduce you to countless alternatives from natural plant based replacements for petroleum jelly and polybutane to PEG-free micro emulsions.",sales@hfoster.co.uk,0113 2439016,https://hfoster.co.uk,,,
Harke UK & Ireland,305,"HARKE UK and Ireland, is a dynamic company offering an application and formulation led approach to chemical distribution. Supported by a comprehensive range of products from quality manufacturers.",enquiries@harke.co.uk,+44 161 6292129,https://harke.co.uk,,,
Henan Jinrunli Chemical Products Co. Ltd,330,"Henan Jinrunli Chemical Products Co., Ltd. is a manufacturer specializing in the R&D, production, and sales of chameleon pigments and pearlescent pigments, with 10 years of industry experience. Committed to providing global clients with safe, eco-friendly, and innovative color solutions. The company’s core products include the high-color chameleon series pigments, multi-color optical chameleon pigment series, and high-gloss crystal series pearlescent pigments, featuring diverse product lines and rich color options. These are widely used in the cosmetics and personal care sectors.",,+86 13849197588,,,,
IKA England,121,"IKA laboratory technology offers a wide range of innovative equipment for numerous applications in research and development. Market leaders trust in our proven technology for their mixing, heating, and crushing applications. IKA has gained a leading position in the world market with its innovative magnetic stirrers, overhead stirrers, shakers, homogenizers, mills, viscometers, laboratory reactors and software as well as temperature control products such as circulators, baths and chillers.",,01865 986162,https://ika.com,,,
IMCD UK & Ireland,818,"A leader in the distribution and formulation of speciality chemicals and ingredients. Our market specialists collaborate with our suppliers and customers to help co-formulate solutions. From our network of offices and laboratories in Surrey, Leeds, Milton Keynes and Dublin, our 190 employees across the UK and Ireland provide local expertise across eight Business Groups. At IMCD, we take pride in being a true partner for our suppliers and customers, dedicating our expertise to creating solutions that keep the future front of mind. With our in-depth understanding of consumer trends, our highly skilled and results-driven professionals innovate with our comprehensive product portfolios to provide market-focused solutions that meet the needs of all our customers. The constant demand for product improvement and higher performance drives the requirement for innovative speciality chemicals and ingredients. IMCD invests heavily in technical expertise and application know-how as well as sales and marketing excellence.",,+44 (0)208 770 3489,https://imcd.co.uk,,,
Infinity Ingredients,517,Infinity Ingredients is a refreshingly different cosmetic ingredient distributor for the UK and Ireland.,,01344354900,https://infinity-ingredients.co.uk,,,
Innospec,426,"Innospec is a supplier of ingredients for the Beauty & Personal Care market, with manufacturing and technical capabilities across sites worldwide. We are focused on bringing innovative new technologies to market, combined with a fast and responsive service. Our global team of approximately 2,100 employees spans 22 countries, applying their extensive experience and market understanding to customers’ local needs. Integrating our global footprint with local service capability enables us to supply quality products that meet and anticipate changing market dynamics. Our range of ingredients includes high performing surfactants, emollients, silicones, conditioning agents, dispersing agents and chelating agents for skin care, sun care and hair care applications. Our impressive ingredient portfolio provides endless opportunities to create unique formulations across a variety textures of which they can be customized exactly to our customers’ requirements. Our technical team have the knowledge and expertise to support you every step of the way, from formulation concept to finished product.",,+39 348 230 2270,https://innospecpersonalcare.com,,,
Innovactive Ingredients,909,,,01245 407451,https://innovingredients.com,,,
Inolex,925,"Inolex is a fiercely independent company that designs sustainable ingredients for health, beauty, and wellness. We don’t swim with the current; we create it. We envision and realize solutions to advance the needs of our customers. We challenge ourselves and the industry to think differently. Honoring nature, we design emerging technologies that ensure the safe and optimum performance of leading brands in more than 85 countries. Our designers are guided by the Principles of Green Chemistry, to invent the future of sustainable ingredient platforms. By balancing conscious science with nature and artistry, our imaginative approaches become the building blocks for exceptional products that care for people and our planet. We are Inolex. Thinkers, Designers, Creators, and Rebels.",office@scs.org.uk,,,,,
Intellegens Limited,235,"With Intellegens, you apply advanced machine learning to find new product and process solutions, get to market faster, and break through R&D bottlenecks. Alchemite™ Suite offers easy-to-use apps focused on key challenges for scientists, experimentalists, data scientists, and managers. Proven for chemicals, materials, life sciences, FMCG, manufacturing, and beyond.",,,https://intellegens.com,,,
IOI Oleochemical,626,"IOI Oleochemical is a leading palm-based oleochemical supplier focused on value-added derivatives. Our integrated supply chain strengthens operational efficiency while leveraging responsible, sustainable sourcing practices.",,,,,,
J. Rettenmaier & Sohne,122,"JRS offer a range of natural, biodegradable and sustainable thickener/ stabilisers, exfoliating scrubs and sensorial powders including upcycled ingredients. Our range truly ""ticks all the boxes"" with regards to ethically sourced materials. We also offer a range of technologies for “water-less” cosmetic and HI&I products (including powders, bars and tablets).",info@jrs.de,+447436411529,,,,
J.S. Held LLC,534,,office@scs.org.uk,,,,,
James Robinson Speciality Ingredients,229,"With over 180 years of expertise, James Robinson Speciality Ingredients stands out in an industry dominated by multi-million-dollar businesses by blending rich heritage with agility to deliver innovative products and unparalleled service. From our state-of-the-art R&D hubs in the UK and India, we develop the renowned Jarocol® hair dyes, trusted worldwide for their vivid colours; the Jarocare range offers high-performance, sustainable, bio-based ingredients for the personal care market; and Reversacol™ photochromic dyes offer dynamic, light-responsive, colour-changing solutions, pushing the boundaries of what’s possible.",enquiries@jrsi.com,+44 (0) 1484 320 500,,,,
JOSH Naturals,909,JOSH Naturals is a supplier of clinically tested natural ingredients.,wes@joshnaturals.com,,https://joshnaturals.com,,,
KCC Beauty,826,Silicones for Personal Care,office@scs.org.uk,,,,,
Kobo Products Ltd,609,"Kobo provide innovative, technology based raw materials to the cosmetic and personal care industry. The product range includes surface treated pigments, microspheres, sun care and colour dispersions, specialities, natural ingredients, effect pigments and delivery systems.",KoboInfo@koboproductsinc.com,,https://koboproductsinc.com,,,
Koster Keunen,826,"Since 1852, Koster Keunen Holland and Koster Keunen U.S.A. have specialized in processing, formulating and marketing quality waxes to the cosmetic, pharmaceutical, candle and food industry. From beeswax, the foundation of the business and one of their principal products, Koster Keunen has developed a variety of new products to meet new and constantly evolving client requirements.",info@koster-wax.com,01344397752,https://kosterkeunen.eu,,,
